,,,630583,636742,37744.27839
,,,633879,637690.3333,36257.55294
,,,637065,635164.3333,37567.07816
,,,634813,641982,30941.77721
,,,628685,636321,31867.68972
,,,626420,638126.3333,32985.09682
,,,621854,635874.3333,29935.49259
,,,628971,638580.6667,20987.99243
,,,624465,634827.3333,20297.13513
,,,627099,635001,24903.69908
,,,621971,632265.6667,24009.64328
,,,622494,634472.6667,21321.78992
,,,615633,627336.3333,24487.94137
,,,615097,627979.6667,24556.7038
,,,629792,632468.3333,22361.94071
,,,632244,633716.6667,23436.72683
,,,631689,634972.3333,25553.69314
,,,636038,637097,30667.21658
,,,629401,634435.6667,25479.82962
,,,639306,636974,31698.40097
,,,638665,636539.3333,32543.60792
,,,639463,633440.3333,37534.16158
,,,645509,636920.3333,31750.52102
,,,646366,637180.3333,35746.88384
,,,638488,637828.6667,28640.69247
,,,645275,645871.6667,34991.8155
,,,642718,637999,31822.01507
,,,642023,633173.6667,37790.25073
,,,652079,638549,34944.0684
,,,653766,639521,32685.96199
,,,648430,637645.6667,32240.86547
,,,648691,634450,32341.3832
,,,653743,637826.6667,27684.02648
,,,656526,640593.3333,29085.25771
,,,655153,640191,25424.62798
,,,657068,640312,26506.86281
,,,655901,638472,34258.82078
,,,660862,642750,38167.98428
,,,662250,643660.3333,30943.31641
,,,661185,647340,27969.81675
,,,658437,646056.3333,30648.648
,,,651126,643077.6667,26924.33461
,,,650653,642970.3333,31008.21377
,,,651078,641844.3333,28152.09595
,,,650591,643500.6667,27594.36766
,,,650653,640364.3333,26097.20938
,,,651887,640980,29947.1723
,,,649574,641812.3333,27260.22275
,,,654355,644160.6667,27001.59496
,,,651304,641062,29508.62008
,,,654294,644211,25401.56745
,,,658856,645354.3333,22826.68772
,,,657233,644919.6667,32491.72968
,,,650886,643130.6667,28501.64026
,,,655528,647175,26562.49949
,,,656856,649208.6667,25223.96086
,,,659221,649861.6667,26660.01208
,,,666511,648853.3333,29711.00968
,,,668328,650545.6667,27527.28113
,,,661527,647662,25095.53747
,,,663034,649644.6667,21333.45575
,,,663582,651564.3333,20807.41551
,,,659550,650421,21194.25726
,,,658174,651551.6667,18172.22513
,,,655216,651323,16381.194
,,,659667,654415,16903.43243
,,,666793,660444,13432.40972
,,,664601,656921.6667,11531.06761
,,,671548,656915,15250.58219
,,,673304,659916.6667,17040.85213
,,,674665,661128.3333,15458.87892
,,,668985,659993,13262.87088
,,,671381,658097,18088.73055
,,,671025,657185.6667,17902.75848
,,,674088,660997.6667,18346.22087
,,,671977,658844.6667,19538.58466
,,,673638,659817.3333,21580.36073
,,,673045,658490.3333,21441.26317
,,,672241,656577,24578.5819
,,,674348,655820.3333,27490.09251
,,,675647,656704,26473.24013
,,,673673,660181.6667,25109.01594
,,,670979,658869,19099.90691
,,,668810,657016.3333,17822.41735
,,,670856,658285,15420.1119
,,,667873,657148.6667,14074.03795
,,,667138,655478.6667,16376.33931
,,,668992,659155.3333,15900.54981
