1.28E-04,0.02232,1.73E-03
1.29E-04,0.02248,1.73E-03
1.29E-04,0.02266,1.74E-03
1.30E-04,0.02286,1.76E-03
1.31E-04,0.02305,1.78E-03
1.32E-04,0.02325,1.79E-03
1.33E-04,0.02345,1.81E-03
1.34E-04,0.02364,1.83E-03
1.35E-04,0.02385,1.85E-03
1.35E-04,0.02407,1.88E-03
1.36E-04,0.02429,1.91E-03
1.37E-04,0.02451,1.94E-03
1.38E-04,0.02473,1.97E-03
1.39E-04,0.02494,2.00E-03
1.40E-04,0.02514,2.03E-03
1.41E-04,0.02533,2.05E-03
1.42E-04,0.02553,2.08E-03
1.42E-04,0.02572,2.11E-03
1.43E-04,0.02592,2.13E-03
1.44E-04,0.02611,2.16E-03
1.45E-04,0.02631,2.19E-03
1.46E-04,0.0265,2.21E-03
1.47E-04,0.0267,2.24E-03
1.48E-04,0.02689,2.27E-03
1.48E-04,0.02708,2.30E-03
1.49E-04,0.02726,2.32E-03
1.50E-04,0.02744,2.34E-03
1.51E-04,0.02762,2.36E-03
1.52E-04,0.0278,2.38E-03
1.53E-04,0.02798,2.40E-03
1.54E-04,0.02815,2.43E-03
1.54E-04,0.0283,2.45E-03
1.55E-04,0.02846,2.48E-03
1.56E-04,0.02862,2.50E-03
1.57E-04,0.02877,2.53E-03
1.58E-04,0.02893,2.56E-03
1.59E-04,0.02904,2.59E-03
1.60E-04,0.02916,2.63E-03
1.60E-04,0.02928,2.66E-03
1.61E-04,0.0294,2.69E-03
1.62E-04,0.02952,2.72E-03
1.63E-04,0.0296,2.77E-03
1.64E-04,0.02963,2.79E-03
1.65E-04,0.02967,2.80E-03
1.66E-04,0.02971,2.82E-03
1.67E-04,0.02975,2.83E-03
1.67E-04,0.02978,2.86E-03
1.68E-04,0.02973,2.87E-03
1.69E-04,0.02968,2.87E-03
1.70E-04,0.02962,2.86E-03
1.71E-04,0.02956,2.85E-03
1.72E-04,0.0295,2.84E-03
1.73E-04,0.02942,2.86E-03
1.73E-04,0.0293,2.85E-03
1.74E-04,0.02918,2.84E-03
1.75E-04,0.02905,2.83E-03
1.76E-04,0.02893,2.81E-03
1.77E-04,0.02881,2.81E-03
1.78E-04,0.02863,2.82E-03
1.79E-04,0.02844,2.81E-03
1.79E-04,0.02825,2.80E-03
1.80E-04,0.02806,2.79E-03
1.81E-04,0.02788,2.78E-03
1.82E-04,0.02766,2.80E-03
1.83E-04,0.02742,2.79E-03
1.84E-04,0.02718,2.78E-03
1.85E-04,0.02693,2.77E-03
1.86E-04,0.02669,2.76E-03
1.86E-04,0.02644,2.76E-03
1.87E-04,0.02615,2.76E-03
1.88E-04,0.02584,2.74E-03
1.89E-04,0.02553,2.71E-03
1.90E-04,0.02523,2.68E-03
1.91E-04,0.02492,2.65E-03
1.92E-04,0.02459,2.64E-03
1.92E-04,0.02425,2.61E-03
1.93E-04,0.02389,2.57E-03
1.94E-04,0.02354,2.53E-03
1.95E-04,0.02319,2.50E-03
1.96E-04,0.02283,2.46E-03
1.97E-04,0.02248,2.42E-03
1.98E-04,0.02212,2.38E-03
1.98E-04,0.02177,2.34E-03
1.99E-04,0.02141,2.30E-03
2.00E-04,0.02105,2.26E-03
2.01E-04,0.0207,2.22E-03
2.02E-04,0.02036,2.17E-03
2.03E-04,0.02001,2.13E-03
2.04E-04,0.01967,2.09E-03
2.05E-04,0.01933,2.05E-03
2.05E-04,0.01898,2.01E-03
2.06E-04,0.01862,1.99E-03
2.07E-04,0.01826,1.95E-03
2.08E-04,0.0179,1.91E-03
2.09E-04,0.01754,1.88E-03
2.10E-04,0.01717,1.84E-03
2.11E-04,0.01681,1.80E-03
2.11E-04,0.01645,1.76E-03
2.12E-04,0.01609,1.71E-03
2.13E-04,0.01573,1.67E-03
2.14E-04,0.01537,1.62E-03
2.15E-04,0.01501,1.58E-03
2.16E-04,0.01466,1.52E-03
2.17E-04,0.01432,1.47E-03
2.17E-04,0.01398,1.43E-03
2.18E-04,0.01364,1.38E-03
2.19E-04,0.01329,1.34E-03
2.20E-04,0.01295,1.29E-03
2.21E-04,0.01261,1.25E-03
2.22E-04,0.01228,1.22E-03
2.23E-04,0.01195,1.18E-03
2.23E-04,0.01161,1.14E-03
2.24E-04,0.01128,1.11E-03
2.25E-04,0.01093,1.08E-03
2.26E-04,0.01058,1.05E-03
2.27E-04,0.01023,1.01E-03
2.28E-04,0.00988,9.79E-04
2.29E-04,0.00953,9.45E-04
2.30E-04,0.00919,8.97E-04
2.30E-04,0.00886,8.48E-04
2.31E-04,0.00854,8.16E-04
2.32E-04,0.00822,7.84E-04
2.33E-04,0.0079,7.52E-04
2.34E-04,0.00759,7.14E-04
2.35E-04,0.00729,6.47E-04
2.36E-04,0.00702,6.10E-04
2.36E-04,0.00676,5.85E-04
2.37E-04,0.00649,5.61E-04
2.38E-04,0.00623,5.37E-04
2.39E-04,0.00598,4.96E-04
2.40E-04,0.00573,4.50E-04
2.41E-04,0.00551,4.22E-04
2.42E-04,0.00528,3.96E-04
2.42E-04,0.00505,3.70E-04
2.43E-04,0.00482,3.41E-04
2.44E-04,0.0046,2.99E-04
2.45E-04,0.00439,2.65E-04
2.46E-04,0.00419,2.38E-04
2.47E-04,0.00398,2.12E-04
2.48E-04,0.00378,1.85E-04
2.49E-04,0.00358,1.49E-04
2.49E-04,0.00339,1.09E-04
2.50E-04,0.00322,1.08E-04
2.51E-04,0.00306,1.13E-04
2.52E-04,0.0029,1.17E-04
2.53E-04,0.00275,1.10E-04
2.54E-04,0.00264,3.95E-05
2.55E-04,0.00256,2.57E-06
2.55E-04,0.00252,1.60E-05
2.56E-04,0.00248,3.07E-05
2.57E-04,0.00244,4.72E-05
2.58E-04,0.00242,3.09E-05
