frame,area_px2,coverage,r_eff_px
0,,0.08611111111111111,
1,,0.08888888888888889,
2,,0.08611111111111111,
3,,0.08888888888888889,
4,,0.08333333333333333,
5,,0.08611111111111111,
6,,0.08888888888888889,
7,,0.08611111111111111,
8,,0.08888888888888889,
9,,0.09166666666666666,
10,,0.09166666666666666,
11,,0.08333333333333333,
12,,0.08611111111111111,
13,,0.08611111111111111,
14,,0.08611111111111111,
15,,0.08333333333333333,
16,,0.08333333333333333,
17,,0.08888888888888889,
18,,0.08888888888888889,
19,,0.08333333333333333,
20,,0.08611111111111111,
21,,0.08611111111111111,
22,,0.08611111111111111,
23,,0.08055555555555556,
24,,0.08055555555555556,
25,,0.08055555555555556,
26,,0.08055555555555556,
27,,0.08055555555555556,
28,,0.08055555555555556,
29,,0.08888888888888889,
30,,0.08333333333333333,
31,,0.08333333333333333,
32,,0.08333333333333333,
33,,0.08055555555555556,
34,,0.08888888888888889,
35,,0.08333333333333333,
36,,0.08611111111111111,
37,,0.08333333333333333,
38,,0.08055555555555556,
39,,0.08333333333333333,
40,,0.08333333333333333,
41,,0.08055555555555556,
42,,0.08333333333333333,
43,,0.08055555555555556,
44,,0.08333333333333333,
45,,0.08055555555555556,
46,,0.08333333333333333,
47,,0.08333333333333333,
48,,0.08333333333333333,
49,,0.08333333333333333,
50,,0.08055555555555556,
51,,0.08333333333333333,
52,,0.08333333333333333,
53,,0.07777777777777778,
54,,0.08611111111111111,
55,,0.08055555555555556,
56,,0.08055555555555556,
57,,0.08055555555555556,
58,,0.08055555555555556,
59,,0.08333333333333333,
60,,0.07777777777777778,
61,,0.08333333333333333,
62,,0.08333333333333333,
63,,0.08055555555555556,
64,,0.07777777777777778,
65,,0.08055555555555556,
66,,0.08333333333333333,
67,,0.08055555555555556,
68,,0.08055555555555556,
69,,0.08055555555555556,
70,,0.08055555555555556,
71,,0.07777777777777778,
72,,0.08055555555555556,
73,,0.08333333333333333,
74,,0.08055555555555556,
75,,0.08055555555555556,
76,,0.08055555555555556,
77,,0.08055555555555556,
78,,0.08055555555555556,
79,,0.08055555555555556,
80,,0.08055555555555556,
81,,0.08055555555555556,
82,,0.08055555555555556,
83,,0.08055555555555556,
84,,0.08333333333333333,
85,,0.08055555555555556,
86,,0.08055555555555556,
87,,0.08055555555555556,
88,,0.08055555555555556,
89,,0.08055555555555556,
90,,0.08055555555555556,
91,,0.08055555555555556,
92,,0.08055555555555556,
93,,0.07777777777777778,
94,,0.08055555555555556,
95,,0.08055555555555556,
96,,0.08055555555555556,
97,,0.08611111111111111,
98,,0.08611111111111111,
99,,0.08055555555555556,
100,,0.08055555555555556,
101,,0.08055555555555556,
102,,0.08055555555555556,
103,,0.08055555555555556,
104,,0.08055555555555556,
105,,0.08055555555555556,
106,,0.08055555555555556,
107,,0.08055555555555556,
108,,0.08055555555555556,
109,,0.08055555555555556,
110,,0.08611111111111111,
111,,0.08055555555555556,
112,,0.08611111111111111,
113,,0.08055555555555556,
114,,0.08055555555555556,
115,,0.08611111111111111,
116,,0.08055555555555556,
117,,0.08055555555555556,
118,,0.08333333333333333,
119,,0.08055555555555556,
120,,0.08333333333333333,
121,,0.08055555555555556,
122,,0.08055555555555556,
123,,0.08055555555555556,
124,,0.08055555555555556,
125,,0.08055555555555556,
126,,0.08333333333333333,
127,,0.08333333333333333,
128,,0.08611111111111111,
129,,0.08055555555555556,
130,,0.08333333333333333,
131,,0.08333333333333333,
132,,0.07777777777777778,
133,,0.08055555555555556,
134,,0.08055555555555556,
135,,0.08055555555555556,
136,,0.08611111111111111,
137,,0.07777777777777778,
138,,0.08055555555555556,
139,,0.08055555555555556,
140,,0.08055555555555556,
141,,0.08333333333333333,
142,,0.07777777777777778,
143,,0.075,
144,,0.07777777777777778,
145,,0.07777777777777778,
146,,0.08611111111111111,
147,,0.08055555555555556,
148,,0.07777777777777778,
149,,0.08055555555555556,
150,,0.075,
151,,0.08055555555555556,
152,,0.07777777777777778,
153,,0.08333333333333333,
154,,0.08055555555555556,
155,,0.08055555555555556,
156,,0.07777777777777778,
157,,0.07777777777777778,
158,,0.08055555555555556,
159,,0.07777777777777778,
160,,0.07777777777777778,
161,,0.07777777777777778,
162,,0.07777777777777778,
163,,0.07777777777777778,
164,,0.07777777777777778,
165,,0.08055555555555556,
166,,0.07777777777777778,
167,,0.08333333333333333,
168,,0.08055555555555556,
169,,0.07777777777777778,
170,,0.07777777777777778,
171,,0.07777777777777778,
172,,0.08055555555555556,
173,,0.07777777777777778,
174,,0.09444444444444444,
175,,0.06388888888888888,
176,,0.06666666666666667,
177,,0.07777777777777778,
178,,0.08611111111111111,
179,,0.06388888888888888,
180,,0.044444444444444446,
181,,0.07222222222222222,
182,,0.025,
183,,0.03333333333333333,
184,,0.058333333333333334,
185,,0.07222222222222222,
186,,0.019444444444444445,
187,,0.03888888888888889,
188,,0.05555555555555555,
189,,0.044444444444444446,
190,,0.016666666666666666,
191,,0.03611111111111111,
192,,0.019444444444444445,
193,,0.008333333333333333,
194,,0.030555555555555555,
195,,0.03888888888888889,
196,,0.03333333333333333,
197,,0.022222222222222223,
198,,0.03888888888888889,
199,,0.04722222222222222,
200,,0.013888888888888888,
201,,0.008333333333333333,
202,,0.025,
203,,0.03888888888888889,
204,,0.019444444444444445,
205,,0.008333333333333333,
206,,0.013888888888888888,
207,,0.008333333333333333,
208,,0.019444444444444445,
209,,0.022222222222222223,
210,,0.030555555555555555,
211,,0.013888888888888888,
212,,0.025,
213,,0.011111111111111112,
214,,0.022222222222222223,
215,,0.011111111111111112,
216,,0.011111111111111112,
217,,0.013888888888888888,
218,,0.016666666666666666,
219,,0.013888888888888888,
220,,0.016666666666666666,
221,,0.011111111111111112,
222,,0.011111111111111112,
223,,0.041666666666666664,
224,,0.019444444444444445,
225,,0.05555555555555555,
226,,0.016666666666666666,
227,,0.030555555555555555,
228,,0.013888888888888888,
229,,0.022222222222222223,
230,,0.019444444444444445,
231,,0.025,
232,,0.03888888888888889,
233,,0.022222222222222223,
234,,0.019444444444444445,
235,,0.016666666666666666,
236,,0.016666666666666666,
237,,0.016666666666666666,
238,,0.019444444444444445,
239,,0.04722222222222222,
240,,0.022222222222222223,
241,,0.027777777777777776,
242,,0.05,
243,,0.03888888888888889,
244,,0.030555555555555555,
245,,0.013888888888888888,
246,,0.019444444444444445,
247,,0.016666666666666666,
248,,0.022222222222222223,
249,,0.025,
250,,0.04722222222222222,
251,,0.011111111111111112,
252,,0.005555555555555556,
253,,0.041666666666666664,
254,,0.05,
255,,0.013888888888888888,
256,,0.008333333333333333,
257,,0.030555555555555555,
258,,0.030555555555555555,
259,,0.019444444444444445,
260,,0.013888888888888888,
261,,0.03888888888888889,
262,,0.030555555555555555,
263,,0.019444444444444445,
264,,0.022222222222222223,
265,,0.013888888888888888,
266,,0.027777777777777776,
267,,0.019444444444444445,
268,,0.008333333333333333,
269,,0.019444444444444445,
270,,0.041666666666666664,
271,,0.022222222222222223,
272,,0.03333333333333333,
273,,0.019444444444444445,
274,,0.016666666666666666,
275,,0.019444444444444445,
276,,0.016666666666666666,
277,,0.019444444444444445,
278,,0.008333333333333333,
279,,0.03611111111111111,
280,,0.030555555555555555,
281,,0.011111111111111112,
282,,0.013888888888888888,
283,,0.016666666666666666,
284,,0.008333333333333333,
285,,0.008333333333333333,
286,,0.019444444444444445,
287,,0.011111111111111112,
288,,0.011111111111111112,
289,,0.005555555555555556,
290,,0.011111111111111112,
291,,0.013888888888888888,
292,,0.008333333333333333,
293,,0.030555555555555555,
294,,0.016666666666666666,
295,,0.025,
296,,0.008333333333333333,
297,,0.025,
298,,0.022222222222222223,
299,,0.013888888888888888,
300,,0.03611111111111111,
301,,0.03611111111111111,
302,,0.027777777777777776,
303,,0.008333333333333333,
304,,0.025,
305,,0.008333333333333333,
306,,0.008333333333333333,
307,,0.022222222222222223,
308,,0.016666666666666666,
309,,0.011111111111111112,
310,,0.008333333333333333,
311,,0.013888888888888888,
312,,0.011111111111111112,
313,,0.011111111111111112,
314,,0.022222222222222223,
315,,0.03888888888888889,
316,,0.025,
317,,0.008333333333333333,
318,,0.013888888888888888,
319,,0.022222222222222223,
320,,0.016666666666666666,
321,,0.022222222222222223,
322,,0.030555555555555555,
323,,0.025,
324,,0.025,
325,,0.05277777777777778,
326,,0.03611111111111111,
327,,0.011111111111111112,
328,,0.027777777777777776,
329,,0.058333333333333334,
330,,0.03611111111111111,
331,,0.008333333333333333,
332,,0.022222222222222223,
333,,0.058333333333333334,
334,,0.019444444444444445,
335,,0.016666666666666666,
336,,0.022222222222222223,
337,,0.04722222222222222,
338,,0.005555555555555556,
339,,0.03333333333333333,
