frame,time_s,area_px2,area_mm2,coverage,area_mm2_smoothed
58,2.9,621920.658527918,0.06995468458730643,0.7194444444444444,0.07065919336410477
59,2.95,625855.6644852939,0.07039730069407633,0.7194444444444444,0.07019996774601511
60,3.0,622346.9520171727,0.0700026347979539,0.7111111111111111,0.07019996774601511
61,3.05,621307.326605774,0.06988569597827313,0.7027777777777777,0.07019996774601511
62,3.1,630283.2432114941,0.0708953222166447,0.6972222222222222,0.07019996774601511
63,3.15,630877.0034310209,0.07096210936755845,0.7194444444444444,0.06994416538811352
64,3.2,621285.1513826387,0.06988320167177468,0.7222222222222222,0.0698844488250239
65,3.25,615147.3539079698,0.06919281185996566,0.7138888888888889,0.06977048514017761
66,3.3,611987.1197984618,0.06883734339735509,0.7111111111111111,0.06944829382896694
67,3.35,619280.9756802855,0.06965776860858054,0.7194444444444444,0.0692158154546595
68,3.4,615556.3732851539,0.06923881904935335,0.7027777777777777,0.0692158154546595
69,3.45,611295.0568135191,0.06875949898559232,0.7194444444444444,0.06903808122335423
70,3.5,622245.4171117895,0.06999121398055012,0.7166666666666667,0.06934624195373773
71,3.55,610276.8962812653,0.06864497457171989,0.7194444444444444,0.06934624195373773
72,3.6,617466.4247371716,0.06945366485812211,0.7138888888888889,0.06923519605005798
73,3.65,621639.3896830352,0.06992304699325289,0.7166666666666667,0.0696883559256875
74,3.7,613581.9024702039,0.06901672724199387,0.7083333333333334,0.0696883559256875
75,3.75,624430.5178969727,0.07023699780220477,0.7166666666666667,0.07008002239772883
76,3.8,633720.5573359755,0.07128195710665583,0.7083333333333334,0.07008002239772883
77,3.85,630554.6645334244,0.07092585214470795,0.7166666666666667,0.07023272237345371
78,3.9,621426.862005774,0.0698991415216706,0.7194444444444444,0.07023272237345371
79,3.95,624354.4978997405,0.07022844694470264,0.7138888888888889,0.07014123405985426
80,4.0,611556.7539202594,0.06878893511753037,0.7194444444444444,0.07014123405985426
81,4.05,622803.794180697,0.07005402117500587,0.7194444444444444,0.07014123405985426
82,4.1,626700.8612775056,0.07049236985475242,0.725,0.0703471818891116
83,4.15,626465.6850276,0.07046591683352056,0.7305555555555555,0.07044790815340156
84,4.2,627333.4954482561,0.07056352961326368,0.725,0.07047914334413649
85,4.25,626145.4785892492,0.07042989947328256,0.7305555555555555,0.07051715054380378
86,4.3,632322.0741000067,0.07112465335362664,0.7305555555555555,0.07050392403318784
87,4.35,627141.4785869686,0.07054193123285513,0.7277777777777777,0.0705527304230594
88,4.4,624695.2388430644,0.070266774060693,0.7222222222222222,0.07048591535306883
89,4.45,628178.5823800161,0.07065858641665088,0.7277777777777777,0.070600258824753
90,4.5,622469.6876012315,0.07001644030345165,0.7027777777777777,0.070600258824753
91,4.55,629063.9954011779,0.07075817916658697,0.7194444444444444,0.07059863552131274
92,4.6,629949.9848762552,0.07085783675703172,0.7083333333333334,0.07070838279161892
93,4.65,627112.6151605798,0.07053868462597458,0.7111111111111111,0.07064843189628078
94,4.7,648092.3780838714,0.07289852374353857,0.7055555555555556,0.07064843189628078
95,4.75,625695.9955609603,0.0703793408641736,0.7,0.07046534820090199
96,4.8,625808.6442244145,0.07039201177582939,0.7055555555555556,0.07046534820090199
97,4.85,616892.408496296,0.06938909854322675,0.7083333333333334,0.0703856763200015
98,4.9,633588.0254018841,0.07126704969118414,0.6916666666666667,0.0703856763200015
99,4.95,621285.3961633947,0.06988322920512696,0.6944444444444444,0.07035852986122333
100,5.0,632553.4501859363,0.0711506789260052,0.6916666666666667,0.07016884712287616
101,5.05,625213.3132754316,0.07032504794661727,0.7194444444444444,0.0703073631617076
102,5.1,622435.95762765,0.07001264629913506,0.7,0.0701511623379665
103,5.15,624898.8659116324,0.07028967837679793,0.7111111111111111,0.0701511623379665
104,5.2,613039.0954371619,0.0689556713914323,0.7,0.0701511623379665
105,5.25,617312.1488467911,0.06943631164577418,0.6805555555555556,0.06972447897245462
106,5.3,626549.6864058888,0.07047536545022513,0.7055555555555556,0.06949829035478286
107,5.35,598657.1037015509,0.06733796070469725,0.7222222222222222,0.06949829035478286
108,5.4,618414.1719564308,0.06956026906379152,0.7222222222222222,0.07001781725700833
109,5.45,628504.645518094,0.07069526254835194,0.7222222222222222,0.07051081247734228
110,5.5,627179.9583763109,0.07054625950445942,0.7166666666666667,0.07062076102640569
111,5.55,632109.6005442522,0.0711007539697227,0.7083333333333334,0.07076727081343598
112,5.6,633007.2863207428,0.0712017271798771,0.7083333333333334,0.07097001652412135
113,5.65,629785.0008768442,0.07083927907852,0.7138888888888889,0.07097001652412135
114,5.7,635508.9133298929,0.0714831144050489,0.725,0.07097001652412135
115,5.75,622929.4303611259,0.0700681529444754,0.6972222222222222,0.07102050312919855
116,5.8,627780.5715500648,0.07061381748722266,0.7055555555555556,0.07072654828287134
117,5.85,633465.0914433515,0.07125322187219099,0.7194444444444444,0.07075524705473087
118,5.9,619448.3273132821,0.06967659260251116,0.6944444444444444,0.07034098521584903
119,5.95,630295.2843324587,0.07089667662223907,0.7083333333333334,0.07024965554857157
120,6.0,621305.5274831005,0.06988549360992047,0.7111111111111111,0.07039108511607978
121,6.05,620920.2107157464,0.06984215253006268,0.7194444444444444,0.07017357404867865
122,6.1,631528.7101657172,0.07103541444022965,0.7138888888888889,0.07039712235253183
123,6.15,626427.7913382938,0.07046165448743683,0.7194444444444444,0.07027292952148503
124,6.2,625280.3665997477,0.07033259021762683,0.7222222222222222,0.07039712235253183
125,6.25,624219.5593171007,0.07021326882534322,0.7111111111111111,0.07074853446383324
126,6.3,634069.1098000319,0.0713211628756729,0.7,0.07078925141902098
127,6.35,632252.6849997973,0.07111684835060512,0.7166666666666667,0.07086923345113744
128,6.4,636473.5441563408,0.07159161770733037,0.7083333333333334,0.07092669015139302
129,6.45,627849.9256350239,0.07062161855166976,0.7083333333333334,0.07121900561313901
130,6.5,628871.5443892389,0.07073653195218092,0.7083333333333334,0.07135423302896775
131,6.55,638804.9819117495,0.07185386175820432,0.7,0.07132044387359142
132,6.6,637301.7361755583,0.07168477414246026,0.7083333333333334,0.0708929009960167
133,6.65,631651.891103385,0.07104927003985247,0.7111111111111111,0.07136702209115636
134,6.7,623557.6340725002,0.07013881435744371,0.725,0.07136702209115636
135,6.75,643692.7220449062,0.07240364301192408,0.7138888888888889,0.07073400962611986
136,6.8,622762.1242274753,0.07004933406838797,0.7027777777777777,0.07027878178491548
137,6.85,626046.3490221635,0.07041874921238726,0.7138888888888889,0.07009407421291583
138,6.9,607494.8627937471,0.06833204675293461,0.7194444444444444,0.06991961407024891
139,6.95,610649.977676187,0.0686869393962506,0.7,0.06923841673418023
140,7.0,620455.6154598973,0.06978989407210985,0.6916666666666667,0.06923841673418023
141,7.05,606645.0901064137,0.06823646288785763,0.6805555555555556,0.06898033519583724
142,7.1,625899.2834981787,0.07040220703421236,0.6833333333333333,0.06945101635923324
143,7.15,615866.7522200139,0.06927373099542389,0.6611111111111111,0.06970909789757623
144,7.2,619019.0051637056,0.0696283017230426,0.675,0.06958896663781296
145,7.25,623103.3842160878,0.0700877195674678,0.6777777777777778,0.0696980321168217
146,7.3,618319.6009064041,0.06954963155258331,0.6972222222222222,0.0696980321168217
147,7.35,620258.858439418,0.0697677625106008,0.6888888888888889,0.06992774103903429
148,7.4,638143.0785046617,0.07177940974662508,0.7,0.07016475812154685
149,7.45,624473.1814946411,0.0702417966756259,0.7083333333333334,0.07051682099588459
150,7.5,629363.2987863005,0.07079184531614328,0.6944444444444444,0.07056529818642288
151,7.55,639642.9252852747,0.07194811504211313,0.6972222222222222,0.07128562753138418
152,7.6,625335.1385298567,0.07033875105670247,0.6805555555555556,0.07071521511931514
153,7.65,644175.8668782116,0.07245798795763447,0.6972222222222222,0.0707884191086484
154,7.7,628000.7623741747,0.07063858492248698,0.7055555555555556,0.07071178891182026
155,7.75,629302.3785138685,0.07078499290115352,0.7083333333333334,0.07070332019037716
156,7.8,624806.0491703593,0.0702792381931971,0.6916666666666667,0.07077652417971042
157,7.85,629151.7989537477,0.07076805545826734,0.7166666666666667,0.07070332019037716
158,7.9,638232.0857660131,0.07178942143349934,0.7222222222222222,0.07061893498181618
159,7.95,626500.3366403482,0.07046981450536503,0.725,0.07049701009807033
160,8.0,625205.1183611148,0.07032412616883356,0.7055555555555556,0.07064613057452147
161,8.05,626983.89256013,0.07052420569077561,0.7305555555555555,0.07105884476650776
162,8.1,636490.134722915,0.07159348384223989,0.7361111111111112,0.07068438370931857
163,8.15,637656.0131565635,0.07172462381479856,0.7333333333333333,0.0707640775343262
164,8.2,629831.9654050474,0.07084456172786152,0.7416666666666667,0.07121847648908039
165,8.25,628400.9023407259,0.07068359334079087,0.7444444444444445,0.07159293754626958
166,8.3,636480.4212133307,0.07159239125029927,0.7416666666666667,0.07165850753254892
167,8.35,639361.9504589922,0.07191651051976763,0.7416666666666667,0.07121847648908039
168,8.4,639118.2575101374,0.07188909952587391,0.725,0.07113799229554507
169,8.45,625253.157662737,0.07032952971050192,0.7305555555555555,0.0710857414359663
170,8.5,627471.8469332263,0.07057909162163332,0.725,0.07045431066606762
171,8.55,621414.4194193769,0.0698977419585673,0.7333333333333333,0.07011363583453462
172,8.6,618480.7540209517,0.06956775832670452,0.7083333333333334,0.06975719637430075
173,8.65,614893.1471412567,0.0691642182541069,0.6722222222222223,0.06974837697329747
174,8.7,618915.424453253,0.06961665079003422,0.6805555555555556,0.06974837697329747
175,8.75,621257.6045409411,0.06988010315656071,0.6777777777777778,0.06974837697329747
176,8.8,623463.6009232526,0.07012823735022235,0.6388888888888888,0.07000417025339153
177,8.85,629865.0991267617,0.07084828866476246,0.6527777777777778,0.07007894530787222
178,8.9,631181.3967913928,0.07099634804611546,0.6416666666666667,0.07007894530787222
179,8.95,622587.1552750611,0.07002965326552209,0.6444444444444445,0.0704147527493395
180,9.0,617910.6861235922,0.06950363612814701,0.6472222222222223,0.07075721342972004
181,9.05,628558.037321574,0.07070126814845668,0.6694444444444444,0.07066905346804692
182,9.1,629552.7820300979,0.0708131587109834,0.6833333333333333,0.07033324602657962
183,9.15,627985.2386484643,0.07063683878763714,0.6805555555555556,0.07024663282670406
184,9.2,618149.8105832721,0.06953053325067325,0.6861111111111111,0.07055099957239802
185,9.25,621047.1143579559,0.06985642686577097,0.6916666666666667,0.07016079361146493
186,9.3,626458.9596984849,0.07046516035715891,0.6833333333333333,0.07016079361146493
187,9.35,619453.6249831306,0.06967718849335064,0.6861111111111111,0.07016079361146493
188,9.4,634579.5411279986,0.07137857705232352,0.6861111111111111,0.07042452362221793
189,9.45,628118.9795239816,0.07065188218687939,0.7,0.07055852127201914
190,9.5,625736.4112343179,0.07038388688727695,0.6888888888888889,0.070680521914676
191,9.55,628874.4344701675,0.07073685703335812,0.675,0.07072300933791537
192,9.6,628628.2131364668,0.07070916164247261,0.6833333333333333,0.07072300933791537
193,9.65,638782.1947952369,0.0718512986249068,0.6638888888888889,0.07091447781839524
194,9.7,642734.1485579094,0.07229582104940022,0.6638888888888889,0.07147169861416958
195,9.75,632032.6514287664,0.07109209860343237,0.6666666666666666,0.07147169861416958
196,9.8,645304.9686374543,0.07258499122782935,0.6777777777777778,0.0718130809202378
197,9.85,630384.4550219944,0.07090670669179112,0.6888888888888889,0.07143348090950058
198,9.9,638102.6583154317,0.0717748632155688,0.6888888888888889,0.07109558957492562
199,9.95,631727.9077633438,0.07105782052197246,0.6916666666666667,0.07107845053419568
200,10.0,632094.7232486252,0.07109908054641889,0.6972222222222222,0.07098226360688178
201,10.05,628892.3570330747,0.07073887299346167,0.7055555555555556,0.07104595854357192
202,10.1,627950.7941514642,0.07063296441252133,0.7138888888888889,0.07088648477931653
203,10.15,631516.9938134967,0.07103409656517137,0.7083333333333334,0.07088648477931653
204,10.2,623985.3268594216,0.07018692196345278,0.7194444444444444,0.0706859187029915
205,10.25,633141.7502666092,0.07121685191129175,0.7083333333333334,0.07040994318798705
206,10.3,613678.4584561061,0.0690275880221371,0.7166666666666667,0.07061050926431207
207,10.35,621242.384039022,0.06987839112883433,0.7138888888888889,0.07048449037304466
208,10.4,632424.4567501749,0.07113616952679361,0.6944444444444444,0.07033022495573543
209,10.45,629276.2932140628,0.07078205878263653,0.6694444444444444,0.07010757919926384
210,10.5,620590.3311076529,0.06980504711537748,0.6527777777777778,0.07041942076764579
211,10.55,625317.5019965728,0.07033676726969336,0.6638888888888889,0.07041942076764579
212,10.6,626787.1367516852,0.07050207426559824,0.6583333333333333,0.07021200252490123
213,10.65,623099.1009645347,0.07008723778010909,0.6527777777777778,0.07021200252490123
214,10.7,615664.8360150426,0.06925101912014181,0.6694444444444444,0.0702300660088162
215,10.75,628657.9445590603,0.07071250588303021,0.6861111111111111,0.07010530126402406
216,10.8,623420.2818512182,0.07012336474793904,0.6833333333333333,0.06996987588264983
217,10.85,621012.3275344336,0.06985251398519059,0.6861111111111111,0.06989012615684656
218,10.9,620932.8397861439,0.06984357306920086,0.6888888888888889,0.0700210909717924
219,10.95,621681.0972302143,0.06992773832850252,0.6888888888888889,0.0700210909717924
220,11.0,623340.9699816296,0.07011444361508228,0.6777777777777778,0.0700210909717924
221,11.05,624060.1685776034,0.07019534028614006,0.675,0.07015489195061117
222,11.1,628799.5779818859,0.07072843704930508,0.6694444444444444,0.07031573516571638
223,11.15,626200.8704685838,0.0704361300452927,0.6694444444444444,0.07047905886752157
224,11.2,631241.2170905427,0.07100307673425527,0.6666666666666666,0.07062521236952776
225,11.25,626964.1737855213,0.07052198768975043,0.675,0.07086575689178018
226,11.3,637961.2176353002,0.07175895372931723,0.6555555555555556,0.07076764649116736
227,11.35,634439.1364800758,0.07136278410072214,0.6861111111111111,0.07109663551217721
228,11.4,627055.1091069984,0.07053221624807945,0.675,0.07127648919541063
229,11.45,632904.7550542844,0.07119019429009914,0.6805555555555556,0.07128570601410755
230,11.5,636201.8627694851,0.07156105852672572,0.6611111111111111,0.07128570601410755
231,11.55,633068.6362864658,0.07120862792749297,0.6861111111111111,0.07119941110879605
232,11.6,641673.6139474331,0.07217653032774225,0.6638888888888889,0.07119941110879605
233,11.65,630208.4466603937,0.07088690897442691,0.6666666666666666,0.07104776845095995
234,11.7,624248.5241468685,0.07021652683824686,0.6666666666666666,0.07055171790633688
235,11.75,623437.1892999555,0.0701252665262887,0.6722222222222223,0.07029723813022629
236,11.8,621576.9351383004,0.06991602200072682,0.6722222222222223,0.07029723813022629
237,11.85,625683.6251741868,0.07037794942220572,0.6916666666666667,0.07029723813022629
238,11.9,635231.3179349895,0.0714518900068446,0.6944444444444444,0.07052579562786693
239,11.95,628312.430096348,0.07067364183352814,0.6916666666666667,0.07106276592018637
240,12.0,636525.2327717443,0.0715974317299677,0.6888888888888889,0.07106276592018637
241,12.05,641419.3379066963,0.07214792892982445,0.6916666666666667,0.07106276592018637
242,12.1,616762.3509948107,0.0693744694561079,0.6916666666666667,0.07046323455705475
243,12.15,624571.2472802042,0.07025282728058137,0.6833333333333333,0.0701596387936452
244,12.2,619862.1965617401,0.06972314531359941,0.6916666666666667,0.07000170422348792
245,12.25,622914.2933391075,0.07006645030670905,0.6861111111111111,0.0698300517269331
246,12.3,621763.06445568,0.06993695814026679,0.6666666666666666,0.0698300517269331
247,12.35,618757.0917130393,0.06959884125637489,0.6694444444444444,0.0698300517269331
248,12.4,619752.327326761,0.0697107870367462,0.6916666666666667,0.06988141037447977
249,12.45,622964.3770247932,0.07007208380414488,0.6472222222222223,0.06988141037447977
250,12.5,620775.3878395441,0.06982586260869275,0.65,0.06991862797730353
251,12.55,623028.3519744879,0.07007927981438512,0.6361111111111111,0.0700417385750296
252,12.6,622424.818452386,0.0700113933459143,0.6833333333333333,0.070075681809265
253,12.65,623310.1514416757,0.07011097709373046,0.6805555555555556,0.0700951284540578
254,12.7,623772.2151195956,0.07016295079552813,0.6666666666666666,0.07013696394462929
255,12.75,631538.1052070457,0.07103647121032372,0.6833333333333333,0.07013696394462929
256,12.8,624002.8698069472,0.07018889522377794,0.6916666666666667,0.07014393158795343
257,12.85,620718.9639465212,0.06981951595404237,0.7027777777777777,0.07017592300965303
258,12.9,623434.0408237835,0.07012491238037873,0.7,0.07025324576562855
259,12.95,625147.0656989153,0.07031759630747916,0.6888888888888889,0.07025324576562855
260,13.0,625212.0079354924,0.07032490111977935,0.6805555555555556,0.07032124871362926
261,13.05,627263.2365296115,0.07055562677159756,0.6638888888888889,0.07044026394568845
262,13.1,629182.6357557136,0.07077152403376104,0.6861111111111111,0.07047716271543811
263,13.15,634463.8339025027,0.07136556210845078,0.6888888888888889,0.07053221338229411
264,13.2,625868.0928658142,0.07039869865927866,0.6833333333333333,0.07053221338229411
265,13.25,626846.9307287956,0.07050879999299066,0.6805555555555556,0.07064016201337585
266,13.3,625483.1892683816,0.07035540405347049,0.6861111111111111,0.07063729272725813
267,13.35,639650.1343539578,0.07194892593031725,0.6888888888888889,0.07063729272725813
268,13.4,629131.6179197425,0.0707657854615256,0.7083333333333334,0.07086368833598328
269,13.45,630872.3968400881,0.07096159121044097,0.6861111111111111,0.07102451024926798
270,13.5,631991.1396460083,0.07108742928809499,0.6888888888888889,0.07151817760920612
271,13.55,644637.7714432072,0.07250994376214205,0.7083333333333334,0.07130315812143534
272,13.6,642906.4616988888,0.07231520312211669,0.7055555555555556,0.0713037106809048
273,13.65,635826.9433205156,0.07151888695477569,0.6916666666666667,0.0713037106809048
274,13.7,632000.9645248182,0.07108853440703392,0.7055555555555556,0.07154303755748362
275,13.75,628030.7131770486,0.07064195383930852,0.7194444444444444,0.0713037106809048
276,13.8,636256.3572712344,0.07156718816019156,0.725,0.07086524412317122
277,13.85,626713.0202228227,0.07049373751342866,0.7055555555555556,0.07067093721030675
278,13.9,626757.0135473944,0.07049868595677455,0.7166666666666667,0.07057031989804154
279,13.95,628546.0569966632,0.07069992058130498,0.725,0.07049621173510161
280,14.0,620779.57267392,0.06982633332592138,0.675,0.07029287741027868
281,14.05,623141.5925661909,0.07009201730712868,0.6944444444444444,0.07029535163195161
282,14.1,615510.7241191588,0.06923368435417146,0.6638888888888889,0.07039596894421682
283,14.15,630566.8010101352,0.07092721727607747,0.6638888888888889,0.07018034557927494
284,14.2,630608.2413706435,0.07093187855771972,0.6722222222222223,0.07052692971258068
285,14.25,624712.1286211789,0.0702686738514212,0.6472222222222223,0.07052692971258068
286,14.3,629304.0914379234,0.07078518557374017,0.6472222222222223,0.07061257519689995
287,14.35,619129.3400058033,0.06964071237216979,0.6527777777777778,0.07035431933574046
288,14.4,626234.9629051732,0.07043996482005974,0.6444444444444445,0.07035431933574046
289,14.45,622520.4909719299,0.07002215475227153,0.675,0.07023105978616563
290,14.5,629485.042592027,0.07080553926474151,0.6694444444444444,0.06994868706438191
291,14.55,615454.639505855,0.06922737586227612,0.6638888888888889,0.0699551808637815
292,14.6,621214.1860946402,0.0698752193764923,0.6638888888888889,0.0699551808637815
293,14.65,621329.6502132411,0.06988820697529147,0.675,0.06988171317589188
294,14.7,629969.368596547,0.07086001707058226,0.6555555555555556,0.06988171317589188
295,14.75,617646.6737619513,0.06947393957243289,0.6805555555555556,0.07017630038882694
296,14.8,628694.8082825983,0.07071665237682721,0.6416666666666667,0.07031946166506323
297,14.85,626452.1447686963,0.0704643938023624,0.6611111111111111,0.0704286361968176
298,14.9,623875.1539409137,0.07017452952776407,0.6555555555555556,0.0704286361968176
299,14.95,625816.3505050528,0.07039287859127281,0.6583333333333333,0.07052451137689497
300,15.0,634399.1918930669,0.07135829106620582,0.6638888888888889,0.07049428935316104
301,15.05,627521.0756562548,0.07058462895142753,0.6694444444444444,0.0705261720795155
302,15.1,626983.7077583496,0.07052418490395967,0.6583333333333333,0.07055639410324943
303,15.15,627019.0410755557,0.07052815925507132,0.6666666666666666,0.07095219453233467
304,15.2,640709.3066818744,0.07206806342013529,0.6777777777777778,0.07074622890063173
305,15.25,634056.6387705354,0.0713197601132418,0.6972222222222222,0.07090623066855811
306,15.3,630394.4313841825,0.07090782884983593,0.6805555555555556,0.07103380270452998
307,15.35,630366.0146467299,0.0709046324872803,0.675,0.07120735487839916
308,15.4,632634.3312030672,0.07115977655922404,0.6722222222222223,0.07120735487839916
309,15.45,633480.3057012046,0.0712549331975743,0.6611111111111111,0.07107925382332056
310,15.5,640621.0651607454,0.07205813786501274,0.6972222222222222,0.07120735487839916
311,15.55,631202.5828295309,0.07099873108741708,0.6833333333333333,0.0712707259110654
312,15.6,634253.0164681931,0.07134184900788015,0.7055555555555556,0.0712707259110654
313,15.65,633761.1107632894,0.07128651862455651,0.7194444444444444,0.0711964199721515
314,15.7,632159.0961572119,0.07110632131974648,0.6916666666666667,0.07105252620358178
315,15.75,619750.0847688362,0.06971053479004857,0.6861111111111111,0.07079322880127883
316,15.8,619774.1273981439,0.06971323914554281,0.6805555555555556,0.07009668771417701
317,15.85,626592.1007111088,0.0704801362828112,0.6694444444444444,0.06971188696779569
318,15.9,617441.0423712297,0.06945080980679169,0.6583333333333333,0.06962563198156699
319,15.95,617052.2031838062,0.06940707251918368,0.65,0.06949576948993855
320,16.0,618240.4557604789,0.06954072917308539,0.6805555555555556,0.06949576948993855
321,16.05,614457.7535508379,0.06911524444873247,0.6805555555555556,0.06949288525505526
322,16.1,621853.8076948125,0.06994716509284973,0.6472222222222223,0.0695378449382021
323,16.15,618189.1721254071,0.06953496070331881,0.6138888888888889,0.06974394713296755
324,16.2,626027.2973616283,0.07041660624947821,0.6277777777777778,0.07013141279668202
325,16.25,625129.8557243512,0.0703156605005143,0.6333333333333333,0.07013141279668202
326,16.3,625820.7472573399,0.07039337314538552,0.6472222222222223,0.07012983486147711
327,16.35,621825.7509461463,0.06994400922243994,0.6277777777777778,0.070327727873125
328,16.4,616991.0740987783,0.06940019661660093,0.6666666666666666,0.07012983486147711
329,16.45,625344.4217213255,0.07033979524573569,0.6472222222222223,0.06967210291952045
330,16.5,616338.6290973315,0.06932680850244051,0.6416666666666667,0.06957911938453926
331,16.55,615390.7073284293,0.06922018466313286,0.65,0.06957911938453926
332,16.6,620172.4411885825,0.06975804215247759,0.6666666666666666,0.06997979476375044
333,16.65,624115.3516840466,0.07020154737502327,0.6666666666666666,0.06997979476375044
334,16.7,625632.9852818258,0.07037225336170497,0.6555555555555556,0.07028690036836412
335,16.75,635818.769800692,0.07151796758348068,0.6638888888888889,0.0705072148793367
336,16.8,628032.6917894492,0.07064217639696842,0.6361111111111111,0.07082577152525857
337,16.85,631297.1365871732,0.07100936665354872,0.6527777777777778,0.07082577152525857
338,16.9,639478.3794989192,0.07192960665454498,0.6472222222222223,0.07098165663169145
339,16.95,625098.2207853246,0.07031210214921786,0.6611111111111111,0.07098165663169145
340,17.0,630804.4337712585,0.07095394660983417,0.6722222222222223,0.07098165663169145
341,17.05,634629.342930054,0.0713841788430132,0.6555555555555556,0.07116906272642368
342,17.1,628914.881681491,0.07074140660390506,0.6305555555555555,0.07116906272642368
343,17.15,636059.186844696,0.07154501009807172,0.6333333333333333,0.07124863737629562
344,17.2,639592.397698331,0.07194243161391511,0.6583333333333333,0.07124863737629562
