frame,area_px2,coverage,r_eff_px
134,197587.99445547123,0.8305555555555556,250.78718473320066
135,198429.63051724,0.825,251.32073751569786
136,198091.58161463044,0.8222222222222222,251.106568607275
137,198162.717194972,0.8333333333333334,251.15165131092058
138,197894.45982056143,0.8305555555555556,250.98159889100566
139,191822.70983072362,0.8333333333333334,247.10132523659993
140,193249.82070466114,0.8333333333333334,248.01880661260074
141,197248.31756437494,0.8277777777777777,250.57152574436782
142,194202.1932690934,0.8305555555555556,248.62919787532525
143,194985.93841863555,0.8277777777777777,249.13039129234213
144,198056.5336638911,0.8277777777777777,251.08435373099076
145,197404.48000148768,0.8194444444444444,250.67069545809284
146,197294.69042160577,0.8277777777777777,250.60097855508775
147,198183.42449882484,0.825,251.16477319826282
148,198740.96512476058,0.8333333333333334,251.51782042018266
149,199207.65715044434,0.8305555555555556,251.81295970322404
150,202622.46821366085,0.8305555555555556,253.96207353730819
151,198225.94535596663,0.825,251.19171583659372
152,198125.00383227604,0.8361111111111111,251.1277511945163
153,193400.6064561562,0.8277777777777777,248.11554773720889
154,197645.02006443386,0.8277777777777777,250.82337180076135
155,196011.78362307197,0.8305555555555556,249.78488452214606
156,198174.1169602515,0.8333333333333334,251.15887524471614
157,194637.29643569773,0.8277777777777777,248.90756452058196
158,196583.11137847757,0.8305555555555556,250.14865142258643
159,197771.66377009408,0.8222222222222222,250.90371815706033
160,197455.49829717408,0.8277777777777777,250.70308571961607
161,198253.95124792724,0.8277777777777777,251.20945972875805
162,197773.10074176147,0.825,250.90462966498936
163,197359.80193237972,0.825,250.64232701272
164,198562.32363684487,0.8166666666666667,251.40475460347423
165,195836.1711702246,0.825,249.67296480769306
166,198687.54925764853,0.8305555555555556,251.48401776323362
167,198002.2390201735,0.8277777777777777,251.04993560375024
168,195521.91757116612,0.8305555555555556,249.47256227592322
169,190421.68187107705,0.8222222222222222,246.19728650679426
170,197912.7255442248,0.8361111111111111,250.99318146576414
171,199016.14271812057,0.8333333333333334,251.69188651472658
172,189978.1543133543,0.8166666666666667,245.91039969242948
173,192014.3437104671,0.825,247.2247234645719
174,197231.16274150487,0.8305555555555556,250.56062931782623
175,195521.13978560513,0.8416666666666667,249.47206607490347
176,196483.16238812596,0.8416666666666667,250.08505164602627
177,200575.98666088955,0.8333333333333334,252.6763136608362
178,192039.0133725027,0.8222222222222222,247.2406044513093
179,201154.37214364816,0.8138888888888889,253.04036299060377
180,194489.67947781042,0.8166666666666667,248.81315829052082
181,193073.6194642411,0.8138888888888889,247.9057115855847
182,194009.70998018366,0.8194444444444444,248.50595305212005
183,196761.96220768557,0.8027777777777778,250.26241786498372
184,201589.95954867397,0.8111111111111111,253.3141864952166
185,197701.0611043238,0.8,250.85892899901322
186,196481.64415977348,0.8,250.08408543868111
187,193501.42029192357,0.7805555555555556,248.1802068447926
188,194362.29792081172,0.775,248.73166450935352
189,199042.15256693077,0.7833333333333333,251.70833305505886
190,197522.70204617502,0.7944444444444444,250.7457453418358
191,197138.60107646638,0.7833333333333333,250.50182768012237
192,195973.56148659892,0.775,249.76052941133713
193,195226.18904629681,0.7805555555555556,249.28382622108066
194,196174.50974022486,0.7861111111111111,249.88854689155306
195,196537.98496794756,0.7888888888888889,250.11993848139926
196,196997.6633823829,0.7777777777777778,250.41226769014133
197,197005.03790087264,0.7833333333333333,250.41695468130774
198,198011.11148509395,0.7777777777777778,251.05556030477823
199,199757.0175871131,0.7694444444444445,252.15993641450547
200,199055.22064623528,0.7722222222222223,251.71659585373487
201,203213.32288436277,0.7722222222222223,254.33208542838517
202,201913.4409721951,0.7666666666666667,253.51734539245427
203,204770.87351450967,0.7638888888888888,255.30490289486994
204,201431.99683334958,0.7611111111111111,253.2149205433937
205,206123.66402533435,0.7694444444444445,256.1468329604918
206,208776.0349729442,0.7694444444444445,257.78959624108376
207,204614.87508133985,0.7638888888888888,255.2076362467468
208,206144.68984369742,0.7611111111111111,256.15989686432215
209,205280.30628917055,0.7611111111111111,255.62228175704786
210,208355.7075091495,0.7694444444444445,257.5299624179302
211,206761.62231491623,0.7638888888888888,256.54291739636255
212,210814.30130435462,0.7666666666666667,259.044930956204
213,208050.75025141874,0.75,257.3414281319301
214,216329.146663019,0.7555555555555555,262.4113298860058
215,209203.30203110995,0.7555555555555555,258.0532488824657
216,211076.56629877674,0.7555555555555555,259.20601419455716
217,209655.48580671684,0.7611111111111111,258.331983743677
218,213665.59834089104,0.7583333333333333,260.7908592901227
219,210815.83688409152,0.7555555555555555,259.0458744012646
220,214881.46935078906,0.7472222222222222,261.5318260786923
221,216994.0247080894,0.75,262.8142753112825
222,214667.13677762682,0.75,261.4013616549972
223,215398.3875565876,0.75,261.8462072043615
224,214748.9034920722,0.7611111111111111,261.4511408058021
225,219681.02540770662,0.7555555555555555,264.4364615446696
226,218402.49109838548,0.7444444444444445,263.66583412301156
227,214066.76871281964,0.7583333333333333,261.03556996070375
228,218986.71735973266,0.7527777777777778,264.0182514117887
229,219756.91824867402,0.7611111111111111,264.4821348141232
230,219339.1450381517,0.7555555555555555,264.23061573698084
231,214907.69738521348,0.75,261.5477866369888
232,214183.21760854518,0.75,261.1065598935693
233,214815.9699754143,0.75,261.49196345841057
234,219384.73923146984,0.7555555555555555,264.25807721852095
235,223177.80923415854,0.7472222222222222,266.5327429342833
236,219310.01382271503,0.7527777777777778,264.21306844831497
237,223290.7749312349,0.7416666666666667,266.6001897115825
238,217759.08096843495,0.7416666666666667,263.2771700671165
239,217222.4464335283,0.75,262.95256644653796
240,220787.54843383154,0.7583333333333333,265.1016020562137
241,217802.50373431665,0.75,263.30341846283534
242,218391.4915562234,0.7416666666666667,263.6591944552091
243,228040.33407842214,0.7527777777777778,269.4206613936952
244,217257.9211755341,0.75,262.97403704911864
245,222408.44780224786,0.7611111111111111,266.07293681666886
246,216493.79950080864,0.7444444444444445,262.5111743880607
247,223299.2764293297,0.7444444444444445,266.60526488639107
248,219907.15203664647,0.7527777777777778,264.57252415129295
249,218222.0270777289,0.7416666666666667,263.5568792536214
250,221845.90859936143,0.7555555555555555,265.73623372924203
251,220067.9681541116,0.7444444444444445,264.669246222211
252,220173.54757347866,0.7527777777777778,264.7327272340831
253,219109.03229733,0.7416666666666667,264.09197475955915
254,217775.5431475318,0.7555555555555555,263.28712150977697
255,224624.89264351665,0.7472222222222222,267.39544500870613
256,220482.1600283827,0.75,264.918197306623
257,219113.77213102992,0.7527777777777778,264.09483120335614
258,219927.1728851397,0.7472222222222222,264.5845675200874
259,225367.2841926375,0.75,267.83695521885784
260,220097.6883751573,0.7472222222222222,264.6871174349287
261,228846.9373965384,0.7444444444444445,269.896725797482
262,225193.78173795532,0.7416666666666667,267.733836177473
263,226484.9887455281,0.7472222222222222,268.50029979485345
264,222654.14012232362,0.7472222222222222,266.2198602671983
265,226811.7023066214,0.7472222222222222,268.6938911593869
266,228509.42503919028,0.75,269.6976252697604
267,223043.2033410578,0.7611111111111111,266.45235346973425
268,219845.46245206113,0.7444444444444445,264.53541186604565
269,227410.29026485258,0.7527777777777778,269.048218004186
270,225220.0851554489,0.7527777777777778,267.74947184286765
271,221531.23321074332,0.75,265.5477012317495
272,219416.90547493537,0.7444444444444445,264.277449300023
273,220514.96704405325,0.75,264.93790604897396
274,224765.07825496662,0.7472222222222222,267.47887108597797
275,223498.3721259137,0.7527777777777778,266.72409226326386
276,217192.49620310296,0.75,262.93443811411066
277,220529.6384365353,0.7472222222222222,264.94671938124856
278,216807.0818970187,0.7472222222222222,262.7010421800412
279,219235.46836584684,0.7527777777777778,264.1681604262383
280,211910.31115076982,0.75,259.7174368878093
281,219628.1163006244,0.7472222222222222,264.4046155089054
282,232650.14931831363,0.7583333333333333,272.13019411699673
283,230403.5023501813,0.7916666666666666,270.8130584174865
284,203834.1115823809,0.8166666666666667,254.72026393312674
285,200259.32744107078,0.7555555555555555,252.47677858569432
286,212066.61433711543,0.8166666666666667,259.8132018836399
287,219548.8194295632,0.7333333333333333,264.356879472447
288,204543.42486106913,0.7944444444444444,255.1630739099403
289,198532.3915512174,0.7555555555555555,251.38580500589882
290,199263.59932805356,0.7444444444444445,251.84831471082987
291,201309.2229283921,0.7611111111111111,253.13774084099714
292,210647.06633898092,0.7444444444444445,258.94216286906703
293,205771.68877847455,0.7555555555555555,255.92804229885132
294,212870.10615981492,0.7472222222222222,260.3049351504157
295,219431.8008673763,0.7638888888888888,264.2864195512111
296,217670.16626054293,0.7916666666666666,263.2234143232707
297,196078.19181377842,0.9277777777777778,249.82719411498678
298,192974.1850377363,0.9361111111111111,247.84186667262577
299,204963.95004874255,0.7583333333333333,255.42523683417699
300,204903.86354384077,0.7666666666666667,255.38779431143323
301,195887.38463444792,0.7805555555555556,249.70560888340404
302,205379.15364233646,0.775,255.68381845634147
303,205630.77424264187,0.7638888888888888,255.84039623378496
304,193763.8177543544,0.7805555555555556,248.34842213294874
305,199506.36163853755,0.7916666666666666,252.00168107793462
306,199379.77251490182,0.7833333333333333,251.92171938236783
307,201608.1887587447,0.7666666666666667,253.32563947914198
308,198139.58027726982,0.7722222222222223,251.13698900512807
309,198642.8015956856,0.7777777777777778,251.45569702663727
310,196284.25986769493,0.7694444444444445,249.9584373814086
311,195243.58410934955,0.7805555555555556,249.29493182967522
312,199363.97810697032,0.775,251.9117408545649
313,199435.19682841716,0.7694444444444445,251.95673200669864
314,196357.73535517318,0.775,250.0052167299956
315,196901.4476837211,0.7722222222222223,250.35110824925238
316,200591.36632002183,0.7638888888888888,252.6860007653317
317,196729.1306879899,0.7722222222222223,250.24153771572406
318,198206.1585373493,0.7861111111111111,251.17917860553257
319,199333.0651098895,0.7722222222222223,251.89220962108982
320,197157.6417758965,0.7722222222222223,250.51392479051975
321,200274.87356031255,0.775,252.48657827388797
322,196105.79326305696,0.7722222222222223,249.84477727890498
323,199910.97229241376,0.775,252.25708877510095
324,196718.25158463893,0.775,250.23461845272473
325,202471.87898422478,0.7722222222222223,253.86768355757067
326,197956.130154335,0.7722222222222223,251.0207028490081
327,199391.9870381026,0.7805555555555556,251.92943595391608
328,198255.40278518616,0.7722222222222223,251.2103793553805
329,197404.41841477944,0.7805555555555556,250.67065635567687
330,196438.55562734103,0.7833333333333333,250.05666214649662
331,195913.09179161306,0.7722222222222223,249.72199332478286
332,196144.47159228302,0.7777777777777778,249.86941475122435
333,198495.00098088515,0.7777777777777778,251.3621315359117
334,195799.50707297455,0.7833333333333333,249.64959205102028
335,199759.3371863343,0.775,252.1614004639321
336,200916.16358490332,0.7722222222222223,252.8904924333741
337,198629.92810342368,0.7777777777777778,251.44754881942143
338,195382.38540139946,0.7805555555555556,249.3835296474829
339,196205.55106936969,0.775,249.9083164472903
340,195792.67269948212,0.7861111111111111,249.6452350087867
341,196073.33222724812,0.7833333333333333,249.82409824701045
342,202854.9313952598,0.7638888888888888,254.10771362602478
343,196986.02022449826,0.7722222222222223,250.40486751949916
344,195705.871438855,0.7722222222222223,249.5898909475332
345,196193.13916397365,0.7722222222222223,249.90041175901462
346,200880.07081734017,0.775,252.86777667085096
347,195970.19535809945,0.7805555555555556,249.7583844035108
348,195613.87265246914,0.7888888888888889,249.53121956977245
349,197503.47944565155,0.7833333333333333,250.73354395303392
350,195623.62246865747,0.7833333333333333,249.53743807865624
351,193823.7737760465,0.775,248.3868421844566
352,198776.51065362096,0.7805555555555556,251.5403118431818
353,198266.52697991882,0.775,251.2174270169835
354,196202.60606280633,0.775,249.90644090302075
355,199656.08040514833,0.7833333333333333,252.09622018123264
356,198030.4536519118,0.7805555555555556,251.06782183877024
357,200801.09532545847,0.7722222222222223,252.81806462083992
358,196541.0131165922,0.7777777777777778,250.121865328862
359,199953.4683476343,0.7805555555555556,252.28389911326022
360,199473.54773250688,0.775,251.9809561760793
361,204647.4018722785,0.7777777777777778,255.22792009843565
362,198182.26599819394,0.775,251.16403909304142
363,200256.23774818692,0.7694444444444445,252.47483091432997
364,201198.44233215414,0.7777777777777778,253.06808032445332
365,203416.36697347433,0.7777777777777778,254.45911384591201
366,200288.70330038312,0.775,252.49529570161098
367,201814.03647198918,0.7611111111111111,253.45493283755647
368,205241.95312393695,0.7694444444444445,255.59840128416155
369,206922.7839103667,0.7694444444444445,256.6428798843676
370,209859.1654018539,0.7694444444444445,258.4574376056712
371,209173.4817882327,0.7666666666666667,258.03485652267904
372,203315.70255957142,0.7555555555555555,254.39614411605106
373,208251.3297445803,0.7583333333333333,257.46544830058343
374,211753.3236341536,0.7666666666666667,259.62121705482167
375,209891.26758954042,0.7666666666666667,258.4772049860455
376,210550.19516151655,0.7611111111111111,258.88261559602114
377,205523.9114020043,0.7527777777777778,255.7739096280531
378,211319.24828168633,0.7555555555555555,259.35498042063466
379,206202.42413971826,0.7527777777777778,256.19576530211316
380,211928.00303293226,0.7527777777777778,259.72827825358314
381,212629.89517600476,0.7638888888888888,260.1580245403655
382,209255.1763562244,0.7555555555555555,258.0852405104152
383,218935.34610027773,0.7527777777777778,263.98728207773235
384,221094.40770078404,0.7416666666666667,265.2857624357349
385,217432.41080543454,0.7333333333333333,263.07961900562555
386,208216.6275356647,0.8722222222222222,257.4439958757053
387,209856.23542697134,0.8527777777777777,258.4556333565164
388,219603.11887057588,0.7861111111111111,264.38956820059764
389,216103.00735864908,0.7611111111111111,262.27413840542204
390,216234.31374698988,0.7472222222222222,262.353806524385
391,207203.74179355372,0.7361111111111112,256.81705447100205
392,205805.92449467749,0.7527777777777778,255.94933170815392
393,204990.0756807752,0.7527777777777778,255.44151514339674
394,213754.22927952308,0.7361111111111112,260.8449432004939
395,205778.5929564931,0.7638888888888888,255.9323357902278
396,209919.1500577958,0.7555555555555555,258.4943727872912
397,219285.1723036323,0.7527777777777778,264.1981041524752
398,214830.60609007304,0.7305555555555555,261.5008714580621
399,219240.3545950374,0.7638888888888888,264.17110424503335
400,210570.29649874422,0.7888888888888889,258.8949731304228
401,215308.5994354139,0.7944444444444444,261.791626643554
402,206589.178443666,0.7638888888888888,256.4359137819938
403,209349.97583865214,0.7833333333333333,258.1436944451301
404,210795.9827395844,0.7722222222222223,259.0336759454983
405,209390.5051276815,0.7555555555555555,258.1686810113859
406,214644.33709196106,0.7694444444444445,261.387479634617
407,212817.22410875544,0.7666666666666667,260.2726001407144
408,216010.77002802023,0.7666666666666667,262.2181603590646
409,214990.8565607267,0.7638888888888888,261.5983850913468
410,216601.03981650365,0.7611111111111111,262.57618386152615
411,215260.38973833487,0.7555555555555555,261.76231615243586
412,212742.31325199056,0.75,260.22678862430257
413,216921.02474704402,0.7555555555555555,262.7700643111822
414,214085.91181396754,0.7555555555555555,261.0472413626642
415,214145.42380819656,0.7472222222222222,261.08352203685064
416,221529.97145510014,0.7611111111111111,265.5469450025199
417,219280.47492652212,0.7666666666666667,264.1952744016986
418,217976.19614096064,0.7555555555555555,263.4083867009644
419,217629.6866607833,0.7527777777777778,263.19893767112353
420,222326.89586654762,0.7527777777777778,266.02415100677655
421,216842.88314097936,0.7555555555555555,262.7227311299313
422,223286.72849168236,0.7583333333333333,266.5977740577336
423,218543.87409319732,0.75,263.75116244060484
424,218639.03199015732,0.7555555555555555,263.80857716935805
425,222838.53317477912,0.7611111111111111,266.3300736534025
426,224090.4904584076,0.75,267.07717707188226
427,218279.0588301714,0.7472222222222222,263.5913169520893
428,224798.00006648846,0.7638888888888888,267.4984594638027
429,224745.70047403724,0.7611111111111111,267.46734069449883
430,223797.66683757462,0.7555555555555555,266.9026224286046
431,227660.06514312452,0.7444444444444445,269.19593129225103
432,223418.42725501757,0.7555555555555555,266.67638468920745
433,224063.5471327126,0.7611111111111111,267.06112069290464
434,226285.8851068625,0.7666666666666667,268.38225413272716
435,223405.02393471415,0.7527777777777778,266.66838534319345
436,220483.8910685505,0.75,264.9192372618297
437,222812.64484009054,0.7583333333333333,266.3146027152071
438,224203.40572613064,0.7555555555555555,267.1444563503104
439,227555.08517095627,0.7583333333333333,269.13385751575345
440,232384.99727136808,0.75,271.97507612329053
441,227917.8160658978,0.7583333333333333,269.34827656993474
442,225065.9399935482,0.7583333333333333,267.6578295944174
443,222941.45554587903,0.7472222222222222,266.3915714516084
444,229096.72392198836,0.7555555555555555,270.04398181905003
445,228463.49437031194,0.7638888888888888,269.67051913430413
446,225424.61502142303,0.7611111111111111,267.87102036333454
447,223392.79719131772,0.7472222222222222,266.6610879904434
448,226986.7622403577,0.7555555555555555,268.7975640774213
449,227807.60709755085,0.7555555555555555,269.2831474248307
450,224265.7863461989,0.7527777777777778,267.1816178684022
451,226586.11936259392,0.7527777777777778,268.5602388015286
452,228630.0342816148,0.7583333333333333,269.76879024523384
453,223617.55467880782,0.7444444444444445,266.7951993168335
454,230963.35586076998,0.7583333333333333,271.14188078691944
455,229512.43613291148,0.7555555555555555,270.28887772757423
456,229976.32027389912,0.7527777777777778,270.5618900202906
457,229904.35458144548,0.7583333333333333,270.5195537109615
458,226666.13216243833,0.75,268.60765203237565
459,229734.14359047823,0.7444444444444445,270.41939482739724
460,226898.36067696105,0.7555555555555555,268.7452164455624
461,224774.47464190747,0.7555555555555555,267.4844620539423
462,229554.79939943997,0.7555555555555555,270.31382145532
463,227888.17985445878,0.7527777777777778,269.33076428827064
464,228064.61707371174,0.75,269.4350057124779
465,231546.97032562067,0.7555555555555555,271.4842348471636
466,232140.84320321586,0.7555555555555555,271.8321639884155
467,230271.97280004944,0.75,270.73574838447297
468,231244.66217176663,0.7527777777777778,271.3069518027582
469,226593.08452506553,0.7472222222222222,268.5643664844755
470,231320.6347011708,0.7555555555555555,271.3515153886042
471,227020.2411292367,0.7527777777777778,268.81738618486725
472,226979.6284762655,0.7527777777777778,268.7933401450251
473,231526.23233428746,0.7583333333333333,271.47207713296945
474,230641.51774056308,0.7555555555555555,270.95290229347125
475,228425.71924045004,0.7527777777777778,269.6482239750119
476,227463.84717567186,0.7583333333333333,269.0798976241356
477,227210.19153398304,0.7527777777777778,268.92982394479685
478,232240.51995536333,0.7583333333333333,271.8905174408553
479,229159.5971098244,0.7472222222222222,270.08103464321874
480,227030.92188092275,0.7527777777777778,268.8237097134804
481,231818.1238166679,0.7555555555555555,271.6431493843043
482,231695.33587524545,0.7527777777777778,271.5711987523061
483,231846.75981175073,0.7611111111111111,271.6599266136966
484,232078.17300818182,0.7527777777777778,271.79546875541627
485,228428.76570057904,0.7527777777777778,269.6500220865096
486,231829.21437198296,0.75,271.6496472311781
487,231476.84354088482,0.7555555555555555,271.4431206011347
488,232077.73781598342,0.7555555555555555,271.7952139203288
489,232557.5787728629,0.7555555555555555,272.07604898330897
490,228963.66251861322,0.75,269.96554846225035
491,226843.20924002305,0.7472222222222222,268.71255295344423
492,226732.56429172982,0.75,268.6470113994561
493,232109.63680902836,0.7527777777777778,271.813892350709
494,231872.0616341535,0.7555555555555555,271.6747495590422
495,229925.974192356,0.7527777777777778,270.5322728915462
496,225200.91240241783,0.75,267.738074982434
497,227803.61773613148,0.7444444444444445,269.2807895744585
498,229262.5554784116,0.7583333333333333,270.14169974392735
499,231017.17888013148,0.75,271.17347199870983
500,226862.85315663263,0.7472222222222222,268.72418753736656
501,228065.21241306447,0.75,269.4353573785085
502,232070.9726351862,0.7527777777777778,271.79125240902755
503,231507.1422183782,0.7555555555555555,271.4608850097314
504,231782.9869119908,0.7527777777777778,271.62256199236253
505,227920.2231342837,0.7527777777777778,269.3496988764941
506,228140.37939304527,0.7583333333333333,269.4797547099356
507,231014.93480020078,0.75,271.17215491825067
508,227757.85919344507,0.7444444444444445,269.25374321878854
509,232635.7641642163,0.7555555555555555,272.1217808507633
510,228027.88496945184,0.7444444444444445,269.41330722768083
511,228047.71044617312,0.7555555555555555,269.42501880225495
512,227109.20839247573,0.7555555555555555,268.8700546262074
513,230976.50419405015,0.75,271.14959848972296
514,224557.52632706024,0.7527777777777778,267.3553452745617
515,229387.39620542867,0.7472222222222222,270.2152400923125
516,229335.05640734034,0.7527777777777778,270.1844105476364
517,227585.76148048608,0.7527777777777778,269.15199764056155
518,231251.79839336514,0.7583333333333333,271.31113804337076
519,228530.12796788398,0.75,269.70984228059655
520,231345.82303720614,0.7527777777777778,271.3662886212443
521,229091.27097397603,0.7527777777777778,270.0407680136951
522,227855.26117448296,0.75,269.31131103395484
523,228434.738836485,0.7583333333333333,269.6535475744117
524,231404.44337335098,0.7555555555555555,271.4006669715364
525,231685.8493176764,0.7555555555555555,271.5656390759045
526,227395.0847303968,0.7611111111111111,269.0392230498855
527,231729.06667776674,0.7555555555555555,271.59096604945455
528,228694.5616097204,0.7555555555555555,269.80685661569464
529,228550.58541361807,0.7555555555555555,269.721913885853
530,230201.5269100345,0.7583333333333333,270.69433283699885
531,225584.11453128912,0.7527777777777778,267.9657698687014
532,226287.70936375653,0.7472222222222222,268.3833359438846
