x,y,uMBx,uMBy
4031.188739814544,179.58751062838152,0.007478522775059833,0.0011403698156426947
4031.433111773014,179.62463688071287,0.00745960126781981,0.0011291752082573376
4031.6768468277714,179.66139150082213,0.007439794558430399,0.0011174716167131264
4031.961586330738,179.70396617535195,0.007417568949618384,0.0011041571023908394
4032.3484109925976,179.7612076526466,0.007388419719050412,0.0010869648373913257
4032.7337044743863,179.81754521083343,0.0073587968998609825,0.0010691136610342985
4033.124691829597,179.87398670811012,0.007329748456892991,0.0010513916077236243
4033.5000917393936,179.9275089102281,0.007302213368060078,0.0010345034542502956
4033.838198455776,179.9751255888174,0.007277276301183759,0.0010185530390165816
4034.158246184445,180.01965799117406,0.007253653722743102,0.0010034102293504275
4034.435947154224,180.05787771245835,0.007233035508685391,0.0009901798274774948
4034.711369503634,180.09537624620944,0.00721234119905893,0.0009763472659711893
4034.965908320095,180.12965069212657,0.00719318004748993,0.0009634838586521799
4035.230770199849,180.16493219020148,0.007173743774318823,0.0009503572973639069
4035.494922770277,180.19973544401824,0.007154758948887058,0.0009372702213452382
4035.7481234535503,180.23271687840395,0.007136292232472973,0.0009240855685469737
4035.984214181785,180.26312063115336,0.007118890751950708,0.000911788409303056
4036.314643178439,180.30511780875008,0.007094973084508772,0.0008948899535267133
4036.4768956409666,180.32550637870798,0.007083528438357024,0.0008866373021546659
4036.63888595189,180.34570130485682,0.0070717426662114625,0.0008779527059333978
4036.8020933725143,180.36587824290038,0.007059461705552305,0.0008691005707795337
4037.102293121866,180.40255783915464,0.0070345022669638015,0.0008531320304429556
4037.401452287424,180.4385809800541,0.007011630903911039,0.0008382609491054306
4037.552180947221,180.45653480587768,0.007000602854805286,0.0008305447511793116
4037.689374235231,180.47275069774977,0.00698921860562745,0.0008230333213744313
4037.8362944641663,180.48998390696656,0.0069761993320805295,0.0008151073887749126
4038.1288773681285,180.52391479779487,0.006951180333154026,0.0008002347698622723
4038.4204178015866,180.5572425259244,0.006925413187405134,0.0007861730287591994
4038.690510925548,180.58769595670051,0.0068978803355304015,0.0007722609882498654
4038.993003389662,180.62129863036284,0.0068697411617482905,0.0007572285724485917
4039.293846218792,180.6542130721552,0.006842964470991821,0.0007431422161848119
4039.401239611273,180.66584580560837,0.006832950145352287,0.0007382360544675029
4039.5084754384234,180.6774018145627,0.006822603320429333,0.0007332523245272453
4039.6235429666185,180.68973218367702,0.006811031313867882,0.0007276240501233777
4039.7548641360613,180.7037121074686,0.0067980501803000205,0.0007211759670188908
4040.2528139335777,180.75586964776667,0.006750751384017618,0.0006982330343293633
4040.4747205830586,180.77869549999113,0.006729711345551846,0.0006882984443848405
4040.6846009562655,180.80004434736415,0.006709290334526776,0.0006786050676933358
4040.8989144744905,180.82159627201438,0.006688946520947639,0.0006688321791114679
4041.1892684004324,180.85041201943352,0.006662167253137955,0.0006562271402370728
4041.4784739583374,180.87868872035793,0.00663552604848619,0.0006438293720953203
4041.7422967643306,180.90410607469357,0.006610770251898209,0.0006322435475473656
4041.9669763420093,180.9254606980754,0.006590059644285288,0.0006224963600665375
4042.1909565000533,180.94648967424672,0.0065698687499609635,0.0006131269675111365
4042.524913939607,180.97738143164895,0.006540383916619243,0.0005994853342152605
4042.7268229741912,180.99578415569906,0.006522192530586452,0.0005909855409269753
4042.928158481918,181.01392118613856,0.0065032345304640955,0.0005824361053281369
4043.207309386548,181.03872299553478,0.006477730920335944,0.0005710116068097306
4043.6025892565976,181.07319063330874,0.006443357019169291,0.0005555880891915412
4043.96848377711,181.1043984913134,0.006411127717750338,0.0005408870560793565
4044.379491468271,181.13866112496282,0.006376582279275877,0.0005253274573139156
4044.8841927101885,181.1796175014629,0.006335320416758965,0.00050610274516031
4045.3413349860643,181.21562270180334,0.006298834000285783,0.0004892244322072453
4045.8338122269597,181.25328509389865,0.006260581714787826,0.00047117106867089047
4046.286695781738,181.28688645989016,0.006226355744694132,0.0004554440797278834
4046.47088128297,181.30028324290998,0.00621288785678325,0.0004492761833868366
4046.6546690014616,181.31349622125265,0.006199162478572645,0.00044302484274651307
4046.8492603465734,181.32731631146686,0.006184348326404245,0.0004365203433036676
4047.266296571755,181.35638165518327,0.006153754782208779,0.000423501142512311
4047.416577518671,181.3666785018393,0.006143015488840274,0.0004190681174794919
4047.5179272113082,181.37357216978535,0.0061358521339134,0.00041608507954359053
4047.619153682356,181.38041474981205,0.0061280493079216465,0.00041291695134172506
4047.7640484614785,181.39013433223764,0.006116976742335599,0.00040851115847552504
4048.2354351535587,181.42118860634085,0.0060780812209266216,0.0003951855604382617
4048.401926493123,181.43196316843856,0.006066057794399992,0.00039073076794023245
4048.568090987449,181.44261558935153,0.0060536597575516805,0.0003860966364052421
4048.724291556923,181.45252903918947,0.006040489862409221,0.00038152111639603377
4048.8922551724795,181.46308444862504,0.006025614165955514,0.00037678916723708165
4049.1797997996655,181.48091790554304,0.006001207993971569,0.0003692075858838882
4049.4662066981323,181.49840331884397,0.0059779763084070415,0.00036220519704150783
4049.9197079254723,181.52549082046934,0.005936456914629153,0.0003494528422914927
4050.3444991912934,181.55017922185993,0.005899902940968451,0.00033865146189454256
