x,y,u,v
0.00036,5e-06,0.3599254800100124,-0.001259453
0.00037,5e-06,0.3655912838208173,-0.000653678
0.00038,5e-06,0.3608516473470705,0.000167933
0.00039,5e-06,0.3596064493679911,-0.000222229
0.0004,5e-06,0.3561399625007438,0.000660912
0.00041,5e-06,0.354872729,0.000665724
0.00042,5e-06,0.3551096654384292,0.000887149
0.00043,5e-06,0.3534561595055336,3.041562373675846e-05
0.00044,5e-06,0.3488990734274055,0.001263094
0.00045,5e-06,0.3471786197337991,-1.58E-05
0,1e-05,0.5545784902367471,0.002534954
1.0000000000000026e-05,1e-05,0.5507745656044761,0.002479543
1.9999999999899872e-05,1e-05,0.5500881882793364,0.0034545
2.99999999998999e-05,1e-05,0.5464592688950203,0.00310507
3.9999999999899925e-05,1e-05,0.5351801354046108,0.004525383
4.999999999989995e-05,1e-05,0.5343079194387967,0.004561064
5.999999999989998e-05,1e-05,0.5344834976452738,0.004376136
6.99999999999e-05,1e-05,0.5219806223222959,0.005941827
7.999999999990003e-05,1e-05,0.5100928051335757,0.006864966
8.99999999999998e-05,1e-05,0.4948597999190281,0.007828887
9.999999999999983e-05,1e-05,0.4789660951469142,0.008660602
0.00011,1e-05,0.4688496373747557,0.008415814
0.00012,1e-05,0.4532817938748281,0.009568665
0.00013,1e-05,0.4354662648301477,0.00883686
0.00014,1e-05,0.4254163370381015,0.008019895
0.00015,1e-05,0.4096038431213628,0.007398234
0.00016,1e-05,0.3963438336028028,0.005690049
0.00017,1e-05,0.3874019627225756,0.005581478
0.00018,1e-05,0.3778455714218364,0.003710999
0.00019,1e-05,0.3710880922911833,0.002297314
0.0002,1e-05,0.372950797,0.000672917
0.00021,1e-05,0.375026318,-0.000996024
0.00022,1e-05,0.3800642890778113,-0.003262397
0.00023,1e-05,0.3842088666663749,-0.005386348
0.00024,1e-05,0.394935629,-0.007159919
0.00025,1e-05,0.4066295028648468,-0.008633052
0.00026,1e-05,0.4275508584310869,-0.011597969
0.00027,1e-05,0.4461520996737125,-0.012790111
0.00028,1e-05,0.4714868229201023,-0.014343858
0.00029,1e-05,0.4905540334356475,-0.014484146
0.0003,1e-05,0.5094321080466662,-0.015352771
0.00031,1e-05,0.5343709943850413,-0.014686639
0.00032,1e-05,0.5515164223477639,-0.013654491
0.00033,1e-05,0.5721736267822015,-0.011783798
0.00034,1e-05,0.5862619002410737,-0.009472166
