x,y,u,v
2.99999999998999e-05,0.00011,4.163613596289434e-17,-4.8144360022736096e-20
3.9999999999899925e-05,0.0,1.286733188514954e-18,2.541555004838681e-21
3.9999999999899925e-05,5e-06,0.2145401952655632,0.001125386908854306
3.9999999999899925e-05,1e-05,0.37077694499438685,0.0030551820865140277
3.9999999999899925e-05,1.5e-05,0.48853098981606713,0.005262398492218351
3.9999999999899925e-05,2e-05,0.5755044199659018,0.007834748964411135
3.9999999999899925e-05,2.5e-05,0.6400490615461151,0.010036917548247341
3.9999999999899925e-05,2.9999999999999997e-05,0.6869095932618933,0.012548325764165057
3.9999999999899925e-05,3.5e-05,0.7197921467656758,0.014680225137072178
3.9999999999899925e-05,4e-05,0.7437378992930794,0.01587178791342029
3.9999999999899925e-05,4.5e-05,0.762285638562413,0.017635794569725343
3.9999999999899925e-05,5e-05,0.774043514566748,0.01898124408644436
3.9999999999899925e-05,5.4999999999999995e-05,0.7802185538641343,0.019431692225758312
3.9999999999899925e-05,5.9999999999999995e-05,0.7795156261520928,0.019728760413741324
3.9999999999899925e-05,6.5e-05,0.7757111340820418,0.019939708817088758
3.9999999999899925e-05,7e-05,0.7647614377856532,0.01924287152216779
3.9999999999899925e-05,7.5e-05,0.7486827249453469,0.018351712101004176
3.9999999999899925e-05,7.999999999999999e-05,0.719896740002481,0.016949419839617876
3.9999999999899925e-05,8.499999999999999e-05,0.6797172212395358,0.01431600547574225
3.9999999999899925e-05,8.999999999999999e-05,0.6203174640465257,0.011576245958595088
3.9999999999899925e-05,9.5e-05,0.5348520001918071,0.008206840393335184
3.9999999999899925e-05,0.0001,0.4157167502783656,0.004504754469219039
3.9999999999899925e-05,0.000105,0.2440338122528046,0.0014477835581685609
3.9999999999899925e-05,0.00011,5.3908139767811944e-17,-3.1097881558613163e-19
4.999999999989995e-05,0.0,5.969925036237145e-19,8.925352216978662e-22
4.999999999989995e-05,5e-06,0.20827023005571474,0.0009690405855805404
4.999999999989995e-05,1e-05,0.366625153044792,0.003061648130981991
4.999999999989995e-05,1.5e-05,0.4818576766279526,0.0058139186596071505
4.999999999989995e-05,2e-05,0.5702800364778188,0.009352327490089775
4.999999999989995e-05,2.5e-05,0.635523334398579,0.012646125376693107
4.999999999989995e-05,2.9999999999999997e-05,0.6809581502567329,0.015355379915372116
4.999999999989995e-05,3.5e-05,0.7167261563200462,0.017800573547827502
4.999999999989995e-05,4e-05,0.7407732805672751,0.020133387968334845
4.999999999989995e-05,4.5e-05,0.7575968333190185,0.021851748175317088
4.999999999989995e-05,5e-05,0.77186856956444,0.024124891032225464
4.999999999989995e-05,5.4999999999999995e-05,0.7777975278085263,0.02547232978094849
4.999999999989995e-05,5.9999999999999995e-05,0.7801049905878003,0.026004867759715066
4.999999999989995e-05,6.5e-05,0.7762476926259134,0.026335252485855755
4.999999999989995e-05,7e-05,0.7666540536744797,0.025697534661680642
4.999999999989995e-05,7.5e-05,0.7508559706646513,0.024142638842932825
4.999999999989995e-05,7.999999999999999e-05,0.7252329653503823,0.022291021685732187
4.999999999989995e-05,8.499999999999999e-05,0.6852518461551057,0.019848061057843373
4.999999999989995e-05,8.999999999999999e-05,0.6283716669472976,0.016254339330232306
4.999999999989995e-05,9.5e-05,0.5443075691978041,0.011575278697714067
4.999999999989995e-05,0.0001,0.4252342487046834,0.006597703568219311
4.999999999989995e-05,0.000105,0.2508240782543572,0.0021121323090866435
4.999999999989995e-05,0.00011,1.0067679256091495e-16,1.6970328462737916e-19
4.999999999989995e-05,0.00021,1.9627957364721905e-18,8.613317838574466e-17
5.999999999989998e-05,0.0,7.328968547796987e-19,1.1362090167398092e-21
5.999999999989998e-05,5e-06,0.2075204387418504,0.0013139647940865128
5.999999999989998e-05,1e-05,0.3598069961310872,0.0039051596505130554
5.999999999989998e-05,1.5e-05,0.4771677478436136,0.007263909032300695
5.999999999989998e-05,2e-05,0.5623373489715867,0.011274336911320258
5.999999999989998e-05,2.5e-05,0.6272029906862999,0.015142371842124023
5.999999999989998e-05,2.9999999999999997e-05,0.6766789292633077,0.018302191206573067
5.999999999989998e-05,3.5e-05,0.711376616834533,0.021887172676200776
5.999999999989998e-05,4e-05,0.7368632312530766,0.024515629447822467
5.999999999989998e-05,4.5e-05,0.7546409441835467,0.027323751834782972
5.999999999989998e-05,5e-05,0.7670217882115709,0.0298466666397651
5.999999999989998e-05,5.4999999999999995e-05,0.7751468382750378,0.03142653004030385
5.999999999989998e-05,5.9999999999999995e-05,0.7787060113737241,0.032559638926268925
5.999999999989998e-05,6.5e-05,0.7754111568949291,0.03358432596967557
5.999999999989998e-05,7e-05,0.7688160269978837,0.03392042367883512
5.999999999989998e-05,7.5e-05,0.7546032882689779,0.03317638078686639
5.999999999989998e-05,7.999999999999999e-05,0.7307525623261674,0.03124205537282143
5.999999999989998e-05,8.499999999999999e-05,0.6933431167299525,0.02785961020903334
5.999999999989998e-05,8.999999999999999e-05,0.6392654964607604,0.0233797477526111
5.999999999989998e-05,9.5e-05,0.5569821621734066,0.017316165003230098
5.999999999989998e-05,0.0001,0.43793466251970115,0.009994952972232579
5.999999999989998e-05,0.000105,0.26097189076297533,0.0033474578714306168
5.999999999989998e-05,0.00011,6.876356266777886e-17,2.359142263497125e-19
5.999999999989998e-05,0.00016,0.00040250153417779053,-0.0012395058487100576
5.999999999989998e-05,0.000165,0.0005753500932834815,-0.0022266572945966105
5.999999999989998e-05,0.00017,0.0005529220527897302,-0.002765216519703233
5.999999999989998e-05,0.000175,0.00044770890236944214,-0.0030203789513603475
5.999999999989998e-05,0.00017999999999999998,0.0002860514584674241,-0.003036776980275857
