x1,y1,uMBx1,uMBy1,x2,y2,uMBx2,uMBy2
3982.3856847797633,220.35735270526007,5.0923785996092885e-14,1.3071025899495946e-13,3982.3856848523774,220.35735293290753,-7.575007327360379e-09,-2.2056304594592138e-08
3982.385684779764,220.35735270525956,-5.392886894227932e-14,-1.5163373139499232e-13,3982.385684513175,220.35735191294165,7.374054840423501e-09,2.1344001190730918e-08
3982.38568477976,220.35735270525188,4.323776500459041e-14,1.1038365543518231e-13,3982.385685230639,220.35735402577433,-3.312004617933709e-09,-9.372504447857816e-09
3982.385684779766,220.35735270526635,3.8890310953255485e-15,-5.984243462470188e-15,3982.385684368274,220.35735151258913,-2.869944854983599e-09,-8.64156457756197e-09
3982.385684779761,220.35735270525285,-4.145106178085811e-14,-9.294173592989915e-14,3982.3856849217323,220.35735310421487,6.8759925747199054e-09,2.0155913061188357e-08
3982.3856847797633,220.3573527052599,5.018067940302488e-14,1.350711320174048e-13,3982.385684863308,220.35735296501446,-7.696375497782491e-09,-2.2403363520530173e-08
3982.3856847797642,220.35735270526155,-4.631520317347713e-14,-1.2802791568765976e-13,3982.38568445176,220.35735173835127,5.348480630439507e-09,1.539377104822794e-08
3982.38568477976,220.3573527052512,2.461856926719088e-14,6.743356894652907e-14,3982.3856852053264,220.35735394681697,-8.633640135877843e-10,-2.2442760643694205e-09
3982.3856847797656,220.35735270526516,1.8544112621002564e-14,3.0980499622560535e-14,3982.3856844725146,220.35735181922027,-4.26318066787987e-09,-1.2638877258818471e-08
3982.3856847797615,220.3573527052543,-4.569325398692319e-14,-1.0113903109081324e-13,3982.385684843704,220.35735287734053,6.682394273854063e-09,1.954034013049175e-08
3982.385684779763,220.3573527052593,5.3872511115818745e-14,1.3650817753524663e-13,3982.385684888088,220.3573530367771,-7.507733319618053e-09,-2.1836834795809946e-08
3982.3856847797647,220.35735270526214,-4.282676038651231e-14,-1.2038852964595832e-13,3982.385684437734,220.3573516986483,4.81081039992632e-09,1.3815917442585732e-08
3982.3856847797606,220.357352705251,2.215150820525045e-14,5.280201416921477e-14,3982.3856851943583,220.35735391335805,-1.5584121368511978e-10,-1.8703931414993312e-10
3982.385684779765,220.35735270526476,9.187930845516444e-15,4.2685114480013115e-14,3982.3856845037844,220.3573519110848,-4.625959593808337e-09,-1.3676953844366855e-08
3982.3856847797615,220.35735270525473,-3.578203848294412e-14,-1.0480103048488597e-13,3982.38568482393,220.3573528197723,6.66960126113862e-09,1.9490101451090507e-08
3982.385684779763,220.35735270525885,4.407001176667919e-14,1.3557389962718971e-13,3982.385684907356,220.35735309253903,-7.339431501346195e-09,-2.1333247600265594e-08
3982.3856847797642,220.35735270526246,-3.588061711154565e-14,-1.144493933722328e-13,3982.385684429076,220.35735167425628,4.42295084661454e-09,1.2678606152957247e-08
3982.38568477976,220.357352705251,6.2436104784325085e-15,4.335197429704273e-14,3982.3856851857877,220.35735388743606,2.9130512832231054e-10,1.1120439591806413e-09
3982.385684779765,220.35735270526445,2.5297340491119275e-14,4.9702949798742295e-14,3982.385684524086,220.3573519706752,-4.836980977477869e-09,-1.4279401633382362e-08
3982.3856847797615,220.357352705255,-4.285576295130556e-14,-1.0682021254905893e-13,3982.3856848126793,220.35735278700125,6.670698571917195e-09,1.948595171240039e-08
3982.385684779763,220.35735270525845,5.456234749487166e-14,1.3668229423380407e-13,3982.385684918534,220.35735312491002,-7.252447854202625e-09,-2.1072213244618963e-08
3982.385684779764,220.35735270526158,-6.090499090120434e-14,-1.4096687446181114e-13,3982.385684451474,220.3573517358311,6.1463263067041515e-09,1.7721411726153285e-08
3982.38568477976,220.3573527052507,3.597747865090684e-14,7.459818676320045e-14,3982.385685230607,220.35735402135788,-1.2878895579690366e-09,-3.466470786772883e-09
3982.385684779766,220.35735270526567,8.686323627298006e-15,3.3677335781897e-14,3982.3856844482207,220.35735174866429,-4.360628687761152e-09,-1.2939009070900149e-08
3982.385684779761,220.35735270525433,-4.280315784316114e-14,-1.1087192555792706e-13,3982.385684840364,220.35735286691258,7.007066233771798e-09,2.0485473105611323e-08
3982.3856847797633,220.35735270525907,5.6625207147255913e-14,1.467349481165784e-13,3982.38568489974,220.3573530713954,-7.822004661994012e-09,-2.2746175965496673e-08
3982.3856847797647,220.35735270526274,-4.8910007024573455e-14,-1.2377010130591628e-13,3982.385684415324,220.35735163344143,4.774618822217736e-09,1.3695644674768066e-08
3982.3856847797597,220.35735270525046,1.6352237825494743e-14,4.5914025208004626e-14,3982.3856852054523,220.35735394476234,2.7167595795874307e-10,1.067657811266349e-09
3982.385684779765,220.3573527052648,2.155119135998178e-14,5.5977765565655524e-14,3982.385684518957,220.3573519563594,-5.129051249968807e-09,-1.513504365629342e-08
3982.385684779762,220.35735270525512,-4.1462945775023945e-14,-1.1520709005063631e-13,3982.3856847967927,220.35735274017148,6.9260272426295675e-09,2.022070707904044e-08
3982.3856847797624,220.35735270525817,4.802513179694265e-14,1.447285917434343e-13,3982.3856849408394,220.35735319019852,-7.395728201037288e-09,-2.147584531847191e-08
3982.3856847797647,220.3573527052623,-4.400897151011921e-14,-1.3890360896299222e-13,3982.3856844223465,220.3573516519022,5.710521706910151e-09,1.643084764687778e-08
3982.38568477976,220.35735270525024,1.7138354370611217e-14,6.168561814253198e-14,3982.3856852331446,220.3573540270219,-4.753451867811527e-10,-1.093902727137159e-09
3982.385684779765,220.3573527052654,1.9103349469431922e-14,5.0335960775613095e-14,3982.385684481262,220.35735184629786,-5.008848865950047e-09,-1.4808969366578205e-08
3982.385684779762,220.35735270525495,-3.523361342655276e-14,-1.1915551941278983e-13,3982.3856848044456,220.35735276197363,7.152199926371328e-09,2.0885745656092422e-08
3982.3856847797624,220.35735270525825,3.9980758629589055e-14,1.4874310100557612e-13,3982.3856849390672,220.35735318567865,-7.692829981037841e-09,-2.2343937869499806e-08
3982.3856847797642,220.35735270526234,-3.6384984314406033e-14,-1.4302249958833124e-13,3982.3856844149273,220.3573516297202,5.973402184877912e-09,1.719308179490161e-08
3982.3856847797606,220.3573527052501,1.6129032419463603e-14,6.251496293732393e-14,3982.3856852464323,220.35735406582018,-5.151055881010256e-10,-1.2012123057336274e-09
3982.385684779765,220.35735270526544,2.2805732198022002e-14,5.2465155275940564e-14,3982.385684476452,220.35735183268187,-5.1954171788652774e-09,-1.5356602765926838e-08
3982.3856847797624,220.35735270525512,-3.677240251867044e-14,-1.204333053150136e-13,3982.3856847947145,220.35735273324553,7.329159042069453e-09,2.1395892869528608e-08
3982.3856847797624,220.357352705258,4.691023256229992e-14,1.4983718721031416e-13,3982.385684953258,220.35735322725668,-7.802156647760928e-09,-2.2653837704650987e-08
3982.3856847797647,220.3573527052627,-3.984025658005565e-14,-1.3795494758264798e-13,3982.385684396453,220.35735157645314,5.711605801904921e-09,1.6417224382278118e-08
3982.38568477976,220.35735270525,1.4676081643796976e-14,5.2622289135650217e-14,3982.3856852475315,220.35735406794805,-8.41052803238926e-12,2.779963291639016e-10
3982.385684779765,220.35735270526507,2.5289063998818646e-14,6.060696924239692e-14,3982.3856844980232,220.35735189635136,-5.585468928831053e-09,-1.6480749738777163e-08
3982.385684779762,220.35735270525558,-4.2931948504510163e-14,-1.2300357386583504e-13,3982.385684772309,220.3573526677976,7.41299036630049e-09,2.162601071909858e-08
3982.385684779763,220.3573527052575,5.3098597638757376e-14,1.4873784940502132e-13,3982.3856849776175,220.35735329803074,-7.714538920846757e-09,-2.2382505782489844e-08
3982.3856847797647,220.35735270526328,-4.0393514182211764e-14,-1.2780390606247865e-13,3982.385684375259,220.3573515160589,5.077490284210636e-09,1.4553235716497696e-08
3982.3856847797597,220.35735270524998,7.99872259525427e-15,3.657832550144288e-14,3982.385685236059,220.35735403280702,8.018190110721514e-10,2.634730766712307e-09
3982.385684779765,220.3573527052645,3.5900287620485003e-14,7.265316006817935e-14,3982.385684535892,220.35735200754914,-6.000389327399435e-09,-1.7666863639208488e-08
3982.3856847797624,220.35735270525606,-4.9082703549363356e-14,-1.2612380936251982e-13,3982.3856847475913,220.35735259578294,7.4192583824200535e-09,2.162834233020391e-08
3982.385684779762,220.35735270525691,5.6809225792774874e-14,1.4797576807719555e-13,3982.385685002276,220.35735336946007,-7.527473968177863e-09,-2.1820894512889286e-08
3982.385684779765,220.35735270526393,-4.1774223432882876e-14,-1.170203559095677e-13,3982.3856843591375,220.35735147056465,4.385917018887679e-09,1.252500294464233e-08
3982.3856847797597,220.35735270524998,9.432142724011588e-15,2.0131684286942195e-14,3982.385685218779,220.35735398083796,1.5705687021054057e-09,4.866571801569159e-09
3982.385684779765,220.35735270526393,3.218979141169456e-14,8.275028359886817e-14,3982.385684573392,220.35735211744029,-6.3065796099628344e-09,-1.8535905843327622e-08
3982.385684779762,220.35735270525643,-5.4536757501762095e-14,-1.2935492582531361e-13,3982.3856847293787,220.35735254271458,7.428489046212846e-09,2.1643502616635928e-08
3982.3856847797624,220.3573527052565,6.618982839965074e-14,1.4983075813653312e-13,3982.3856850205634,220.35735342244243,-7.394479691166041e-09,-2.142113312647363e-08
3982.3856847797656,220.3573527052644,-4.635690299872073e-14,-1.1145883818423099e-13,3982.3856843482567,220.3573514399268,3.8885782717401905e-09,1.106693431613525e-08
3982.3856847797592,220.35735270524984,4.111206453338898e-15,9.703328441455555e-15,3982.3856852052604,220.35735394029973,2.1160892312354897e-09,6.449468111244554e-09
3982.385684779765,220.35735270526362,3.689497497637748e-14,9.16342709758861e-14,3982.3856846004533,220.35735219671034,-6.5142963479061956e-09,-1.9124355497729368e-08
3982.385684779762,220.35735270525663,-5.683017617401397e-14,-1.3392617273108052e-13,3982.385684717382,220.35735250765703,7.484290637690285e-09,2.1798566844428966e-08
3982.385684779762,220.35735270525618,5.830449429546572e-14,1.523509125254009e-13,3982.3856850338866,220.35735346117008,-7.359008476738996e-09,-2.1309135869005898e-08
3982.385684779765,220.3573527052648,-3.4862179923352256e-14,-1.0770874250723427e-13,3982.3856843388853,220.35735141329837,3.5730536850888673e-09,1.0140328674884488e-08
3982.3856847797597,220.3573527052498,-2.2697307312863124e-15,9.936104193929628e-16,3982.385685197302,220.35735391628847,2.5073432567231896e-09,7.585863846189796e-09
3982.3856847797647,220.35735270526334,3.8701341431769644e-14,9.770637640503053e-14,3982.38568461981,220.3573522534718,-6.6917328464787845e-09,-1.9629502664676757e-08
3982.385684779763,220.3573527052568,-4.952597109163261e-14,-1.3786530489650726e-13,3982.3856847071006,220.3573524775173,7.5752386019811e-09,2.2057289902375347e-08
3982.3856847797615,220.35735270525592,4.8507322300096625e-14,1.5410814099564858e-13,3982.3856850464135,220.3573534976872,-7.373827990645683e-09,-2.1344350677084113e-08
3982.385684779765,220.35735270526507,-3.464151886933875e-14,-1.0388669243692008e-13,3982.3856843288577,220.3573513846436,3.3112567661724007e-09,9.370027580606214e-09
3982.3856847797597,220.35735270524978,-2.5082940562278577e-15,-6.255116478074661e-15,3982.385685191243,220.3573538978656,2.8716369493691024e-09,8.644855755730616e-09
3982.3856847797647,220.35735270526305,4.0894079058320374e-14,1.0345294894359176e-13,3982.385684637868,220.35735230647037,-6.876750976338308e-09,-2.015761795467763e-08
3982.3856847797624,220.357352705257,-5.409834778935573e-14,-1.4110354984547748e-13,3982.385684696163,220.3573524454001,7.696712480794106e-09,2.2404669601021778e-08
